LAMBX,LAMBY,n_observations,MAE_baseline,MAE_advanced,MAE_gain,MAE_gain_percent,RMSE_baseline,RMSE_advanced,RMSE_gain,R2_baseline,R2_advanced,R2_gain,Bias_baseline,Bias_advanced,Bias_abs_gain,advanced_better_MAE
3240,22490,312,1.3134255326711215,1.3170122577593877,-0.003586725088266185,-0.27308172401459563,1.6417589199202443,1.6219644824259323,0.01979443749431198,0.8972394709943096,0.899702469070114,0.0024629980758044123,0.17462410590587518,0.16808958145288322,0.006534524452991963,False
3240,22570,312,1.2970004538695017,1.3162194542395762,-0.019219000370074513,-1.4818036734479232,1.6307250508186026,1.616288583868558,0.014436466950044746,0.8986156108397001,0.9004027346314533,0.0017871237917531646,0.1500271789538555,0.14489411176779335,0.005133067186062157,False
3240,22650,312,1.2374609429102679,1.2666720604285215,-0.02921111751825367,-2.360568847494677,1.550967206671132,1.573955779386321,-0.02298857271518906,0.9060390481498427,0.9032330104352106,-0.002806037714632059,0.10844087126927501,0.08253387976915412,0.025906991500120893,False
3240,22730,312,1.2433104657209837,1.2665307737313785,-0.023220308010394763,-1.867619444265639,1.557702154142248,1.5742686090289004,-0.016566454886652426,0.9054832098071617,0.9034621116551651,-0.002021098151996581,0.13821633121906182,0.10238083432882261,0.03583549689023921,False
3240,22810,312,1.243563899779931,1.2686258011903517,-0.02506190141042075,-2.0153287993367983,1.5604382914119375,1.5759474437559569,-0.015509152344019395,0.9051721017933818,0.9032777507607698,-0.0018943510326120405,0.14195338533474847,0.10611146031281884,0.03584192502192962,False
3240,22890,312,1.241114477927868,1.2763110063014886,-0.03519652837362064,-2.8358808957239656,1.5587772197505612,1.578982998476335,-0.020205778725773893,0.9051770715451428,0.9027028384692367,-0.002474233075906107,0.11495233101722518,0.07987534449650686,0.03507698652071832,False
3240,22970,312,1.2304474463829627,1.2474170233958808,-0.016969577012918124,-1.3791387078580306,1.537957678241078,1.5424760582170722,-0.004518379975994247,0.9079345843119878,0.9073928300076357,-0.0005417543043521045,0.11442389427087246,0.12919268348278143,-0.014768789211908967,False
3240,23050,312,1.2156401201700553,1.244343338562892,-0.028703218392836627,-2.3611608334234107,1.5150591004474645,1.5394855212109717,-0.024426420763507206,0.9105597339783114,0.9076524982909898,-0.002907235687321541,0.08827261695495017,0.09800562828015057,-0.009733011325200394,False
3240,23130,312,1.2276540407767662,1.2525365775976427,-0.02488253682087649,-2.0268362253858347,1.5303553555079132,1.5437568817714944,-0.013401526263581154,0.9088229395799801,0.9072190480554004,-0.001603891524579626,0.09500363056476299,0.09130506377953747,0.003698566785225524,False
3240,23210,312,1.1967579760612586,1.2292048810384213,-0.03244690497716274,-2.711233651765683,1.4936407714328754,1.5182607775352872,-0.024620006102411773,0.9121501058515717,0.9092301394733635,-0.0029199663782082386,0.06672782821533012,0.1197878677111406,-0.05306003949581048,False
3240,23290,312,1.1922102938859889,1.2264175492983596,-0.034207255412370685,-2.8692299997572346,1.493518033808269,1.5262889176511678,-0.032770883842898835,0.9121126152428135,0.9082134383809786,-0.003899176861834941,0.09637816303815595,0.15150250853636324,-0.055124345498207286,False
3240,23370,312,1.209886298271326,1.2348870969735661,-0.025000798702240035,-2.0663758849043035,1.519446245355499,1.538214050486223,-0.018767805130723847,0.9091511897747979,0.9068930475960754,-0.0022581421787225553,0.15632416330851034,0.18623848435206286,-0.029914321043552516,False
3240,23450,312,1.1925703326861063,1.20459342782314,-0.012023095137033701,-1.0081665464504115,1.4704456898417162,1.4928869604798485,-0.022441270638132282,0.908760037030917,0.9059538606017613,-0.0028061764291557045,0.15698625093851337,0.15020090937614441,0.006785341562368957,False
3240,23530,312,1.2188028884239686,1.2161290265046631,0.002673861919305409,0.21938427818816333,1.5025827658607647,1.5136868628656563,-0.011104097004891678,0.9057923144222001,0.9043947786404747,-0.001397535781725412,0.12246869328694461,0.18640160270226303,-0.06393290941531841,True
3240,23610,312,1.2182471773563286,1.209756855169932,0.00849032218639656,0.6969293542564229,1.5047148388874685,1.5049989643236625,-0.0002841254361940493,0.9056532054051609,0.9056175722681623,-3.5633136998614034e-05,0.1268690191782438,0.17673002848258385,-0.04986100930434004,True
3240,23690,312,1.222930258512497,1.2100254184160475,0.012904840096449544,1.0552392506949873,1.5139683703508908,1.5045362994342835,0.00943207091660736,0.9043558909395154,0.9055439103362796,0.0011880193967641617,0.14983724707212204,0.18594778959567732,-0.03611054252355528,True
3240,23770,312,1.2282702799026783,1.2122229299484155,0.016047349954262824,1.306499898013842,1.5222098846933332,1.5079305846386475,0.014279300054685695,0.9033438427636422,0.905148730236675,0.0018048874730327569,0.15393608762667726,0.19572679461576997,-0.04179070698909271,True
3240,23850,312,1.2212206646417958,1.2146439712781172,0.00657669336367861,0.5385343987450182,1.5096745356665435,1.5027492867020205,0.0069252489645230675,0.9048480376068153,0.9057190063198202,0.0008709687130048493,0.13295275141031318,0.17181890606880193,-0.03886615465848875,True
3240,23930,312,1.1154771375350463,1.1426990892642583,-0.027221951729212046,-2.440386343494806,1.3969779473960484,1.4029818751515697,-0.006003927755521277,0.9077251253845091,0.9069302635947857,-0.0007948617897234334,0.1547054417622395,0.023569695307658255,0.13113574645458123,False
3240,24010,312,1.1110993431164669,1.146309540516291,-0.03521019739982423,-3.168951328966221,1.3790943737426617,1.413027441010848,-0.033933067268186345,0.9100604596624666,0.9055800247768875,-0.004480434885579143,0.1505098254252703,0.0483164301285377,0.1021933952967326,False
3240,24090,312,1.127079904690767,1.1339319054897015,-0.006852000798934554,-0.607942770554011,1.3969771938363842,1.4090379505987582,-0.012060756762374059,0.9077479057795251,0.9061481187511624,-0.0015997870283627202,0.183636330641233,0.08028544065279838,0.10335088998843461,False
3240,24170,312,1.127640107044807,1.1357251638021226,-0.008085056757315634,-0.7169891090965225,1.393506656581594,1.4123501624005719,-0.01884350581897798,0.9082686081182563,0.9057709838839249,-0.0024976242343314192,0.1740461370883844,0.07720138904375912,0.09684474804462528,False
3240,24250,312,1.1960716276596755,1.183983771617596,0.012087856042079403,1.0106297785636316,1.492075973489788,1.470422568024079,0.02165340546570893,0.9017018272876183,0.9045341838411092,0.0028323565534909,0.04889456904851473,0.034397888794923455,0.014496680253591278,True
3240,24330,312,1.0762352750851558,1.0958241812693768,-0.019588906184220933,-1.8201323295848097,1.3352608683725011,1.3659105321607856,-0.030649663788284487,0.9119935403139471,0.907906958809148,-0.004086581504799125,0.01648293794729771,0.06652837395668029,-0.050045436009382584,False
3240,24410,312,1.082143485546112,1.102662041859749,-0.02051855631363697,-1.8961031127292811,1.3570079219926956,1.3778027363435983,-0.02079481435090269,0.9089095970524641,0.9060964646797454,-0.0028131323727187407,0.04969517603898662,0.11825588788741677,-0.06856071184843016,False
3240,24490,312,1.0166606774696938,1.0407385230064392,-0.024077845536745413,-2.368326627589387,1.2646438035030105,1.2878796130005807,-0.023235809497570203,0.9163731681878782,0.9132719184167211,-0.0031012497711571108,0.19031063043154203,0.16020031556105002,0.03011031487049201,False
3240,24570,312,1.0904152954236055,1.0999910863546223,-0.009575790931016792,-0.8781783391342453,1.3597369072792667,1.3674172585144981,-0.007680351235231475,0.9087320150569869,0.9076980652383992,-0.0010339498185876206,0.037838721733826866,0.08790979920289456,-0.05007107746906769,False
3240,24650,312,0.9337038364165868,0.951864768602909,-0.0181609321863222,-1.9450420441690688,1.1636756213722155,1.1761820667701113,-0.012506445397895805,0.9214902479711174,0.9197936338829151,-0.0016966140882023195,0.08203596212925054,0.10933067584649109,-0.027294713717240543,False
3240,24730,312,0.9256503047087253,0.9497343182563782,-0.024084013547652883,-2.6018479576076414,1.1566775895226347,1.17935343647265,-0.022675846950015233,0.9229218865765165,0.9198701393584159,-0.003051747218100642,0.09273161429625294,0.14538231048828518,-0.052650696192032234,False
3240,24810,312,0.9283805189988552,0.9480175287295609,-0.0196370097307057,-2.1151897663559134,1.1646818684626976,1.175542782565876,-0.010860914103178354,0.9215669318911552,0.9200973002169042,-0.0014696316742510707,0.028630856672922818,0.12451108541244121,-0.0958802287395184,False
3240,24890,312,0.9224964273281586,0.9552941264250341,-0.032797699096875466,-3.555319904258922,1.154015065989164,1.187293472386153,-0.03327840639698909,0.923252757812518,0.9187626063470815,-0.0044901514654365204,0.07318576390926655,0.16433436962274406,-0.0911486057134775,False
3240,24970,312,0.9297990150940725,0.9482214554762228,-0.01842244038215035,-1.9813357599960957,1.163136991286841,1.1833739902039329,-0.020236998917091853,0.922166101963297,0.9194341331025372,-0.0027319688607597703,0.08115512468875981,0.15968938851967834,-0.07853426383091854,False
3240,25050,312,0.936224061403519,0.9501183522053254,-0.013894290801806375,-1.4840775167620734,1.1694671555896623,1.1796766176083313,-0.010209462018669013,0.9211416720307275,0.9197587937319291,-0.0013828782987983512,0.08377062296256045,0.14684638549120002,-0.06307576252863957,False
3240,25130,312,0.9414237199685511,0.9654429020025791,-0.024019182034027975,-2.551367840490608,1.1808694156602308,1.182731471502429,-0.0018620558421982292,0.9189750145308843,0.9187192843074429,-0.0002557302234413861,0.020192535106952347,0.06456712331527317,-0.044374588208320825,False
3240,25210,312,0.8778429875007043,0.9066128406769189,-0.02876985317621461,-3.2773347382001528,1.10242728731355,1.1290603532091108,-0.026633065895560692,0.922053320611693,0.9182416675932681,-0.0038116530184248987,0.07935473063053233,0.10433498529287487,-0.024980254662342535,False
3240,25290,312,0.9195966265140435,0.9037013518504607,0.01589527466358276,1.7285051081404785,1.1337213601537957,1.1263642819493118,0.007357078204483836,0.9179923809544155,0.919053274515711,0.0010608935612954618,0.2339996481553102,0.19850795085613543,0.035491697299174785,True
3320,17770,312,1.6969824632773032,1.6679752784661759,0.029007184811127296,1.709339102721608,2.146721449633095,2.0539652294265087,0.09275622020658636,0.8311763428904057,0.8454503281837543,0.014273985293348668,-0.09723208340314717,-0.152677495433734,-0.055445412030586824,True
3320,17850,312,1.594815496297983,1.5651584298182757,0.02965706647970734,1.859592319522212,2.0242516779775057,1.9287377530018899,0.09551392497561584,0.8408415595353458,0.8555069288527698,0.014665369317424015,-0.1129267249351893,-0.14875971231705107,-0.035832987381861775,True
3320,17930,312,1.5292774382310035,1.5118316650390624,0.017445773191941072,1.1407853641077401,1.927462676871808,1.8668425323172195,0.06062014455458842,0.852121035731434,0.8612765696414202,0.009155533909986135,-0.07048928416692302,-0.13562248211640585,-0.06513319794948283,True
3320,18010,312,1.432468137679956,1.4478580315907796,-0.015389893910823682,-1.0743620403138148,1.839003306763029,1.8144677509222988,0.024535555840730083,0.8563245299732104,0.8601327249750028,0.0038081950017924138,0.06191539061375152,0.0654265733865591,-0.0035111827728075834,False
3320,18090,312,1.3868613340915776,1.4451873660087584,-0.058326031917180776,-4.205613819018576,1.7942781956153742,1.8141204422932824,-0.019842246677908237,0.8655751493150563,0.8625856025023512,-0.002989546812705135,0.19963014248089905,0.23959691371673186,-0.03996677123583281,False
3320,18170,312,1.3764776929830895,1.4104208417427846,-0.03394314875969506,-2.465942523640451,1.7564654005423965,1.7814465070646492,-0.024981106522252716,0.8754905799676346,0.871923755823564,-0.0035668241440706128,0.3493374882600247,0.40627516752634296,-0.056937679266318264,False
3320,18250,312,1.3061090820874925,1.3623912731806438,-0.056282191093151246,-4.309149355519224,1.6709960910280715,1.693160432029388,-0.02216434100131659,0.8945124413349498,0.8916954767267917,-0.002816964608158057,0.25082666476567583,0.40937210229726934,-0.1585454375315935,False
3320,18330,312,1.2872053424517313,1.368559093047411,-0.08135375059567962,-6.320184349198371,1.6517040287219331,1.7046227074263447,-0.05291867870441158,0.8977531768571885,0.8910964828871734,-0.006656693970015115,0.2671585342822932,0.46075832690948104,-0.19359979262718785,False
3320,18410,312,1.325472193956375,1.3762750971011626,-0.05080290314478764,-3.8328154582516807,1.6573771834225248,1.6971097984352748,-0.03973261501274994,0.9016756350713909,0.8969048297115493,-0.0047708053598416456,0.2577771044694461,0.47104880106754793,-0.21327169659810186,False
3320,18490,312,1.3204820989034114,1.373154314664694,-0.05267221576128267,-3.988862537782533,1.6542649973437586,1.6951937608485486,-0.04092876350478991,0.9014481878284216,0.8965112493825536,-0.0049369384458680665,0.23808283759997437,0.4433897045942453,-0.20530686699427095,False
3320,18570,312,1.315329067217998,1.3858115477439685,-0.0704824805259705,-5.358543522119928,1.659783135484436,1.7093076934702194,-0.04952455798578348,0.9023464646282748,0.8964319569049319,-0.005914507723342899,0.32087123118914096,0.5078870229232005,-0.18701579173405958,False
3320,18650,312,1.324029375345279,1.398882354834141,-0.07485297948886194,-5.653422868306215,1.669010361460687,1.7258705758575739,-0.05686021439688682,0.9020483840703946,0.8952606224816991,-0.006787761588695429,0.3493114098524437,0.5424341849791698,-0.19312277512672615,False
3320,18730,312,1.3355048311062347,1.3816231256876235,-0.04611829458138872,-3.4532480532614542,1.6851820967827102,1.6957835154740883,-0.010601418691378095,0.9053975281714807,0.9042035028103519,-0.001194025361128781,0.11990326153926362,0.3399732522475413,-0.2200699907082777,False
3320,18810,312,1.3146580315553227,1.3731017867724102,-0.058443755217087556,-4.445548105612296,1.6683336846207686,1.6928467508265246,-0.024513066205755996,0.9065452266852668,0.9037787620906899,-0.0027664645945769673,0.08588136816636109,0.2944728316404881,-0.208591463474127,False
3320,18890,312,1.3200545020592518,1.3764953121160848,-0.05644081005683299,-4.275642404823948,1.6709794017717738,1.6933527304374576,-0.022373328665683756,0.9058841364920667,0.9033469633554416,-0.0025371731366250483,0.07901770671208695,0.2707147234525436,-0.19169701674045664,False
3320,18970,312,1.3251564209277815,1.3796051517511028,-0.054448730823321245,-4.108853110729378,1.6779548746364368,1.6990801978498888,-0.021125323213452063,0.9054516043405462,0.903055903732943,-0.0023957006076031906,0.09060118565192589,0.28731140693028767,-0.1967102212783618,False
3320,19050,312,1.3631899781716177,1.3716178325506359,-0.008427854379018163,-0.6182450365665133,1.7277821018566517,1.6895025811375022,0.03827952071914953,0.9011312905079731,0.9054636907889145,0.004332400280941395,0.08157438345444501,0.21770076873974922,-0.1361263852853042,False
3320,19130,312,1.366276435974317,1.3777590452096402,-0.011482609235323293,-0.8404308918008113,1.726468169854354,1.692123379526046,0.03434479032830806,0.9013504138198,0.9052362653236352,0.003885851503835247,0.09526490492698474,0.2335200150807699,-0.13825511015378517,False
3320,19210,312,1.360796943689004,1.3767086955217214,-0.015911751832717425,-1.1692965586461437,1.718690100820911,1.6902091540549293,0.028480946765981674,0.9027240553025621,0.9059213222241953,0.003197266921633246,0.10754813047555774,0.2557480234366197,-0.14819989296106195,False
3320,19290,312,1.3601465882399144,1.3770870285156447,-0.016940440275730273,-1.245486363175891,1.7190803434311166,1.69505857724745,0.024021766183666582,0.9027199015682819,0.905419615678205,0.0026997141099230904,0.1110900655770913,0.27816945925737036,-0.16707939368027908,False
3320,19370,312,1.3659278157429817,1.3803682256967595,-0.014440409953777822,-1.0571869016316295,1.7233474219577238,1.6984370789684635,0.024910342989260315,0.9023098282057178,0.905113567045498,0.0028037388397801344,0.11552339792251587,0.2813576994798122,-0.16583430155729634,False
3320,19450,312,1.3732715395780708,1.3898462699009821,-0.016574730322911346,-1.2069521464053516,1.7324187707142356,1.7083986490608776,0.024020121653357984,0.9017385279093357,0.9044444440657475,0.002705916156411803,0.13790827683913406,0.30353751243689125,-0.1656292355977572,False
3320,19530,312,1.4035002363033782,1.4046093283555445,-0.0011090920521663605,-0.07902328930756383,1.7535682318486483,1.7254840755334875,0.028084156315160813,0.899419227189393,0.9026151182729727,0.0031958910835796495,0.1514194363202804,0.28237228668653047,-0.13095285036625007,False
3320,19610,312,1.39941872663987,1.4126250930321522,-0.01320636639228212,-0.9437037064661692,1.7604891273704373,1.7399779045392216,0.020511222831215647,0.8992761195538755,0.9016094878829529,0.002333368329077379,0.20163451799979576,0.32328679714447417,-0.12165227914467841,False
3320,19690,312,1.2463019661414318,1.299938176534115,-0.05363621039268307,-4.303628803438506,1.5959843889440595,1.611247286735653,-0.015262897791593621,0.9057700178442573,0.9039590982854843,-0.0018109195587729943,0.4095201061322139,0.3504009580000853,0.059119148132128596,False
3320,19770,312,1.253636149565379,1.298697943870838,-0.04506179430545898,-3.594487469197612,1.5958117352757604,1.6133530696123084,-0.01754133433654803,0.905303573297372,0.9032103048389805,-0.0020932684583915284,0.3842821815075019,0.31535981771273497,0.0689223637947669,False
3320,19850,312,1.344680644609989,1.3499719109290687,-0.005291266319079613,-0.39349613161229746,1.6806215504353812,1.6567862829930102,0.023835267442370967,0.9032664380899553,0.9059908115038885,0.0027243734139331677,0.2484041846715487,0.26430508693059285,-0.015900902259044142,False
3320,19930,312,1.347579558690389,1.3530013588758614,-0.005421800185472447,-0.40233618494046364,1.6844773933012231,1.6612538131558756,0.023223580145347533,0.9028855913429974,0.9055449291926205,0.0026593378496231335,0.2646088239474174,0.2807340949009626,-0.016125270953545212,False
3320,20010,312,1.3544414926797914,1.3507036609527392,0.003737831727052221,0.2759684893923946,1.6916491477951991,1.6615925508766427,0.030056596918556444,0.9020393034043791,0.9054894372327711,0.003450133828391988,0.2854557957404699,0.3084283550580343,-0.022972559317564367,True
3320,20090,312,1.352289851812216,1.3438220351170271,0.008467816695188812,0.6261835570119094,1.6874635054124498,1.6585158715280222,0.02894763388442767,0.9025685340056788,0.9058826430194558,0.0033141090137769336,0.29194649580197457,0.3245020973376739,-0.03255560153569931,True
3320,20170,312,1.2204047832733544,1.2849851421820813,-0.06458035890872682,-5.291716305430252,1.5614584184612732,1.5810563105957163,-0.019597892134443073,0.9061232235665262,0.9037519371899803,-0.0023712863765459335,0.21978239034995056,0.23203953076631598,-0.012257140416365414,False
3320,20250,312,1.227255642414093,1.2903528525279118,-0.06309721011381875,-5.141325729796798,1.567383132669588,1.588327825241834,-0.02094469257224607,0.9055657685321097,0.9030250864741829,-0.002540682057926791,0.23462689381379356,0.25343200793633097,-0.01880511412253741,False
3320,20330,312,1.2193414067610715,1.2826324722705742,-0.0632910655095027,-5.190594296114518,1.5617137720266456,1.5814059126706725,-0.019692140644026912,0.906057079521365,0.9036730313606417,-0.002384048160723351,0.23966325521469117,0.24491775005291672,-0.005254494838225543,False
3320,20410,312,1.2438971204635425,1.2917434967481172,-0.047846376284574665,-3.846489834042268,1.5778423035189797,1.5901811647518884,-0.012338861232908727,0.9044963870955594,0.902996853915077,-0.0014995331804823486,0.27092879338142195,0.25622198765094456,0.01470680573047739,False
3320,20490,312,1.2364773881741058,1.287306330142877,-0.0508289419687713,-4.1107862104805575,1.5727145614958018,1.5890144350632174,-0.01629987356741558,0.905116938833202,0.9031399794358067,-0.0019769593973952837,0.2777361212632595,0.26061221880790514,0.017123902455354334,False
3320,20570,312,1.2427186608314513,1.2912629011349799,-0.04854424030352855,-3.9062936635271592,1.5780820174831653,1.5937913468823455,-0.015709329399180127,0.9044123541389856,0.9024997895519798,-0.0019125645870057273,0.3025309192828643,0.2691873978345822,0.03334352144828212,False
3320,20650,312,1.249283527716612,1.291487536369226,-0.04220400865261387,-3.3782570342340605,1.5856049209234533,1.590456910910923,-0.004851989987469718,0.9037987683263718,0.9032091112603959,-0.0005896570659759126,0.32477233715546433,0.2957352146124228,0.029037122543041527,False
3320,20730,312,1.3458561851428106,1.3686067284681858,-0.022750543325375183,-1.6904141450270256,1.6915864966753005,1.679320146140688,0.012266350534612558,0.9017104492446498,0.9031307523185477,0.001420303073897844,0.36188196677428025,0.31525840667577887,0.04662356009850138,False
3320,20810,312,1.2516183244876373,1.2983517075196291,-0.046733383031991815,-3.733836595203462,1.6029258429568127,1.6061458374441153,-0.003219994487302591,0.9048303378214828,0.9044475957419136,-0.00038274207956923156,0.3332742785796141,0.26990492802399857,0.06336935055561554,False
3320,20890,312,1.254858224819868,1.3033151761079447,-0.04845695128807659,-3.8615478888089103,1.601342349973338,1.6068321343784406,-0.005489784405102727,0.905049804500922,0.9043976646286598,-0.0006521398722622029,0.37046268903292146,0.29309517848186006,0.07736751055106139,False
3320,20970,312,1.2689284468308473,1.3028794533167132,-0.03395100648586591,-2.675565085695624,1.6187328412276065,1.6117416682645627,0.006991172963043857,0.9029299285330761,0.9037665930655459,0.0008366645324697775,0.39844098305090886,0.2917533043103341,0.10668767874057478,False
3320,21050,312,1.2738279584126597,1.3114067915158394,-0.037578833103179665,-2.9500713071180615,1.6193845315669404,1.6202878346141476,-0.0009033030472072046,0.9027978641814636,0.9026893939913373,-0.00010847019012627523,0.4226980939889566,0.29787395672920425,0.12482413725975233,False
3320,21130,312,1.2606157535161726,1.2929754241918907,-0.0323596706757181,-2.566973368804799,1.6178800227394043,1.6021177810849678,0.015762241654436515,0.9004284823329182,0.9023591879439871,0.0019307056110688947,0.4230876892040937,0.2655751268068949,0.1575125623971988,False
3320,21210,312,1.2622579666284413,1.297594720278031,-0.03533675364958966,-2.7994874727529764,1.6188343167064094,1.606983340207004,0.011850976499405474,0.9003442366828898,0.9017979928406807,0.0014537561577909752,0.4275357032433534,0.2683426520763299,0.15919305116702348,False
3320,21290,312,1.2642432432908277,1.2936297211891565,-0.029386477898328822,-2.324432268416619,1.6221326756399108,1.5990180524721986,0.02311462316771218,0.899904340103846,0.9027366473714868,0.0028323072676408323,0.4316261004178952,0.27674216398826007,0.1548839364296351,False
3320,21370,312,1.2537787715593975,1.2868836705501263,-0.03310489899072877,-2.6404099145461113,1.6092323917418583,1.5927599491851145,0.016472442556743738,0.9013172640942875,0.9033271987592164,0.0020099346649289362,0.40344393589557753,0.24344374613884176,0.16000018975673577,False
3320,21450,312,1.2563218887035663,1.283151348431905,-0.026829459728338723,-2.135556179477601,1.6124706447730326,1.5905937561403094,0.02187688863272319,0.9010052270025735,0.9036731903368012,0.0026679633342276965,0.4229290791046924,0.25897998687548507,0.16394909222920734,False
