LAMBX,LAMBY,model,order,seasonal_order,train_n,test_n,rmse,mae,bias,aic,bic,model_file,elapsed_seconds
3560,20570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2706753270211684,1.045005890753083,-0.38180039083004447,1485.731406278595,1505.7508416141277,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20570.pkl,0.437
3560,20250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2702333319147447,1.0447949972752968,-0.3797018544115074,1484.874534056819,1504.8939693923517,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20250.pkl,0.506
3560,20730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.294241350085922,1.073340260742613,-0.33076496872204664,1521.1602181465125,1541.1796534820453,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20730.pkl,0.418
3560,20650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2965001607412796,1.076993376795488,-0.33318388429119145,1522.9146819748723,1542.934117310405,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20650.pkl,0.447
3560,20810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2942743542702628,1.0750292277256703,-0.3324814002156563,1522.477830846034,1542.4972661815668,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20810.pkl,0.433
3560,20890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.293656541044405,1.0736290004906486,-0.331160457747516,1521.7963465181153,1541.815781853648,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20890.pkl,0.445
3560,20970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.294081134463622,1.0735860795904622,-0.33094146827560594,1521.7533872918837,1541.7728226274164,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_20970.pkl,0.515
3560,21530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2477220337137147,1.0362344601401505,-0.2234929138864398,1518.1917544647777,1538.2111898003104,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21530.pkl,0.365
3560,21610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.249876636057341,1.0367085307442456,-0.22844157430564196,1518.543442998247,1538.5628783337797,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21610.pkl,0.356
3560,21370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2309128371631834,1.0090706932079794,-0.1458203766666629,1521.7714699909636,1541.7909053264964,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21370.pkl,0.418
3560,21050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2920798832637976,1.0693055255616006,-0.32456577803187553,1520.1610712242525,1540.1805065597853,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21050.pkl,0.483
3560,21210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2301888907574055,1.0082772691277702,-0.1417597133883499,1521.7571182697088,1541.7765536052416,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21210.pkl,0.443
3560,21130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2292070779525415,1.0072322816745263,-0.14231411753948295,1521.8532114555746,1541.8726467911074,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21130.pkl,0.461
3560,21290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2308165284753951,1.0094274696372396,-0.14735696185486935,1522.7612342986276,1542.7806696341604,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21290.pkl,0.454
3560,21930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4403749421180219,1.2340200963680197,-0.5828350126221382,1548.4691805264197,1568.4886158619524,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21930.pkl,0.358
3560,22090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4448465583007575,1.231670657564427,-0.5510600607632276,1557.7040485934037,1577.7234839289365,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22090.pkl,0.319
3560,22170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4435635037240795,1.2316561177821919,-0.5634133016697792,1554.6116141606856,1574.6310494962183,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22170.pkl,0.329
3560,21450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2293936451827365,1.0073742911990662,-0.14289167285850352,1521.7852145190295,1541.8046498545623,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21450.pkl,0.472
3560,22010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4417324773912776,1.2338640941275734,-0.5743141635491082,1551.3409967077603,1571.360432043293,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22010.pkl,0.398
3560,21770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2834212642480498,1.0778713914154203,-0.3395994694513349,1522.840594978213,1542.8600303137457,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21770.pkl,0.455
3560,21690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2606697397841347,1.0424081368306524,-0.24280686676754418,1520.0782896066808,1540.0977249422135,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21690.pkl,0.463
3560,21850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2841167573909713,1.077264180353336,-0.34075031853915566,1523.335684271266,1543.3551196067988,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_21850.pkl,0.511
3560,22250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3787785153909442,1.1752129500333843,-0.4772422990032628,1565.4119252269907,1585.4313605625234,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22250.pkl,0.372
3560,22410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.380932874039749,1.1676451666963705,-0.41373290820377817,1559.1068141600326,1579.1262494955654,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22410.pkl,0.387
3560,22570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3817859159125607,1.1669727198511144,-0.40996044748943145,1559.2950250050008,1579.3144603405335,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22570.pkl,0.418
3560,22330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.381819439390437,1.1679375176330287,-0.4108156927667104,1559.190127044864,1579.2095623803968,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22330.pkl,0.487
3560,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3175319639914091,1.0383937438486959,-0.21016546221519836,1548.596219462024,1568.6156547975568,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22730.pkl,0.436
3560,22490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3790956375621357,1.1674228807826161,-0.4205987804207525,1558.7556668138282,1578.775102149361,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22490.pkl,0.465
3560,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3309211588682688,1.0424863602774461,-0.19962305292173887,1549.1720755676715,1569.1915109032043,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22810.pkl,0.457
3560,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3328620758734868,1.0424737798418882,-0.2005372675725777,1549.7245976931804,1569.7440330287131,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22890.pkl,0.447
3560,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4358082168907382,1.1740672399050716,-0.4940420576499809,1527.9982967613,1548.0177320968328,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23450.pkl,0.315
3560,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4299770838858976,1.1670711433902428,-0.51666947189318,1511.2821594019974,1531.3015947375302,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23530.pkl,0.34
3560,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3283475896604908,1.0410926618504672,-0.20191479956997607,1549.0032125408163,1569.022647876349,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23130.pkl,0.46
3560,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3789083829244804,1.1667629191357223,-0.4191708287043268,1558.9229748336222,1578.942410169155,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22650.pkl,0.567
3560,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4216670834332028,1.163067485257739,-0.5014792943053725,1525.0808181223842,1545.100253457917,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23370.pkl,0.465
3560,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.372279632604392,1.1143143745978883,-0.41317034239399647,1535.1244971473682,1555.143932482901,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23210.pkl,0.523
3560,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.324660952345498,1.0412624623408535,-0.20638670823496366,1548.6537107222778,1568.6731460578105,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_22970.pkl,0.568
3560,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.32627858222848,1.040658540129365,-0.20388251702217172,1548.883829096489,1568.9032644320218,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23050.pkl,0.567
3560,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3768754155572787,1.1138127095930148,-0.403469379324011,1536.3020370584795,1556.3214723940123,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23290.pkl,0.538
3560,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4299770838858976,1.1670711433902428,-0.51666947189318,1511.2821594019974,1531.3015947375302,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23690.pkl,0.338
3560,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.455485634337526,1.182342565512175,-0.5121029314414892,1520.3957847687439,1540.4152201042766,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23850.pkl,0.321
3560,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3906007740909576,1.0902280329439948,-0.27664243619263734,1446.3006901235435,1466.3201254590763,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24090.pkl,0.308
3560,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.439967319595776,1.1733245609105136,-0.5166892857036886,1514.406290156482,1534.4257254920149,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23610.pkl,0.435
3560,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3849829333126629,1.088952570114636,-0.2683867437475796,1443.3438466106609,1463.3632819461936,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24010.pkl,0.336
3560,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4443611809403134,1.176252527074875,-0.5142038305092055,1515.7495641351447,1535.7689994706775,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23770.pkl,0.398
3560,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4044577282420643,1.0900179545446125,-0.2970983301258514,1457.0718660450589,1477.0913013805916,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24170.pkl,0.384
3560,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4529160367206144,1.1808971276215476,-0.5137699396031182,1518.8933720282434,1538.9128073637762,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_23930.pkl,0.423
3560,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.612307301043406,1.3534994043606028,-0.8364368485344332,1487.6116815891235,1507.6311169246562,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24250.pkl,0.366
3560,24490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3401608625145736,1.0737447331289751,-0.4266386925541321,1384.814672450697,1404.8341077862297,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24490.pkl,0.339
3560,24730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3494343627315923,1.117480202447037,-0.5331931430342652,1432.483155285321,1452.5025906208537,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24730.pkl,0.302
3560,24650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3360600910896447,1.0696604245525074,-0.4215824759026315,1383.8944588556162,1403.913894191149,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24650.pkl,0.345
3560,24570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3183088701795838,1.0476055087582605,-0.38607805148555857,1379.7768916473028,1399.7963269828356,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24570.pkl,0.354
3560,24810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2026709604374488,0.9555421430667982,-0.3323208425568784,1419.644416342397,1439.6638516779299,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24810.pkl,0.342
3640,17530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4345182287491232,1.1395147670236232,0.08234616152971079,1575.6940944899325,1595.7135298254652,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17530.pkl,0.256
3560,24890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1940972572661037,0.9459390667006208,-0.31651958151181725,1417.447734533133,1437.4671698686657,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24890.pkl,0.294
3640,17610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.427689038002256,1.1336819893634653,0.10209939825801455,1577.394863850428,1597.4142991859608,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17610.pkl,0.264
3640,17770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3978781383608567,1.118608169920128,0.130745860506818,1570.9910462272828,1591.0104815628156,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17770.pkl,0.282
3640,17690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4113664344690702,1.1300606948999834,0.11936911870915407,1571.4551665972158,1591.4746019327486,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17690.pkl,0.288
3560,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4364562393790152,1.1906203583270327,-0.6336908078589366,1437.6895262550988,1457.7089615906316,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24410.pkl,0.53
3640,17850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3733096787335357,1.1038217413286002,0.1255628334999103,1564.6099138841641,1584.629349219697,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17850.pkl,0.257
3560,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4893422618706407,1.244349977253983,-0.7054012121481521,1450.707378432286,1470.7268137678188,results_sarima/all_9892_best_model/models/sarima_lambx_3560_lamby_24330.pkl,0.629
3640,17930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3134033697871343,1.0653930992614276,0.06280022094096412,1543.8067600737525,1563.8261954092852,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_17930.pkl,0.296
3640,18090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4181144609282847,1.182460838128521,-0.6088026874452166,1492.9161716793965,1512.9356070149292,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18090.pkl,0.297
3640,18010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4266591096477894,1.186737024608597,-0.5977880087273086,1495.7999624659506,1515.8193978014833,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18010.pkl,0.312
3640,18170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.385528393912214,1.1615781093103419,-0.6511596182519687,1479.507335056767,1499.5267703922998,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18170.pkl,0.325
3640,18250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3665279383797626,1.1502901780397445,-0.6685969742265584,1472.8137829564835,1492.8332182920162,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18250.pkl,0.319
3640,18330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.408116136618774,1.1759941136043845,-0.6182477149108286,1487.0841512407028,1507.1035865762356,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18330.pkl,0.302
3640,18410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3763802959366869,1.1552719932232254,-0.6147301827668605,1480.798527531538,1500.8179628670707,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18410.pkl,0.304
3640,18730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.304506529557175,1.0775476577465322,-0.4922385538962037,1501.9684150087164,1521.9878503442492,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18730.pkl,0.355
3640,19050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3650860378723937,1.104314732325245,-0.5719609143691511,1510.4495606663968,1530.4689960019296,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_19050.pkl,0.33
3640,18650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2943483331003607,1.0714649999110162,-0.5031972577766356,1498.392176994074,1518.4116123296067,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18650.pkl,0.398
3640,18490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2954897013237938,1.0713110067943405,-0.4061568916842237,1495.4038271903983,1515.423262525931,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18490.pkl,0.474
3640,18970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3597885649198025,1.0992995291014307,-0.5727408567597398,1508.5202630722579,1528.5396984077906,results_sarima/all_9892_best_model/models/sarima_lambx_3640_lamby_18970.pkl,0.36
