LAMBX,LAMBY,order,seasonal_order,ar.L1,ma.L1,ma.L2,ma.S.L12,sigma2,source_model
8360,18650,"(1, 0, 2)","(0, 1, 1, 12)",0.8696361357366172,-0.7700953293755701,-0.060633327898305264,-0.9053196386696797,2.025720940969324,sarima_lambx_8360_lamby_18650.pkl
8360,18810,"(1, 0, 2)","(0, 1, 1, 12)",0.6797586333681783,-0.5754829665826385,-0.05856870836195103,-0.9219064861311868,1.9239211295609875,sarima_lambx_8360_lamby_18810.pkl
8360,18890,"(1, 0, 2)","(0, 1, 1, 12)",0.9958737338946826,-0.9087504855728685,-0.05584052333349363,-0.9147542660473295,2.0040840023321196,sarima_lambx_8360_lamby_18890.pkl
8360,19130,"(1, 0, 2)","(0, 1, 1, 12)",0.006014091280629431,0.05029735749849892,0.0406964264212799,-1.1300049425435674,1.7404593108813653,sarima_lambx_8360_lamby_19130.pkl
8360,18970,"(1, 0, 2)","(0, 1, 1, 12)",0.6176517950259552,-0.5304329826046511,-0.051990862166707286,-1.0932212231793714,1.7041967932816842,sarima_lambx_8360_lamby_18970.pkl
8360,19050,"(1, 0, 2)","(0, 1, 1, 12)",0.5531710444036231,-0.48931524296365714,-0.030546316453487935,-1.104323233442414,1.7376749935780011,sarima_lambx_8360_lamby_19050.pkl
8360,19210,"(1, 0, 2)","(0, 1, 1, 12)",-0.004158356305664561,0.1165264475461929,0.06028668903596717,-1.1485673673118977,1.739767486130691,sarima_lambx_8360_lamby_19210.pkl
8360,19290,"(1, 0, 2)","(0, 1, 1, 12)",0.00023740903949745837,0.11489353878257116,0.06058652209825832,-1.1489287980205445,1.7339434017958717,sarima_lambx_8360_lamby_19290.pkl
8360,19370,"(1, 0, 2)","(0, 1, 1, 12)",-0.01599148281279938,0.12220766919848056,0.06056578843728152,-1.1494045326053588,1.7548711719318821,sarima_lambx_8360_lamby_19370.pkl
8360,19450,"(1, 0, 2)","(0, 1, 1, 12)",0.9881770466443867,-0.8728161807479714,-0.07642596943617265,-1.0719565701310807,2.2110992806317964,sarima_lambx_8360_lamby_19450.pkl
8360,19530,"(1, 0, 2)","(0, 1, 1, 12)",0.9825116722755253,-0.8657936368956887,-0.07788930203497407,-1.07270093723966,2.167126417742879,sarima_lambx_8360_lamby_19530.pkl
8360,19610,"(1, 0, 2)","(0, 1, 1, 12)",0.9713825950592109,-0.855337999704693,-0.0773665326095332,-1.074086444557898,2.1315510003590408,sarima_lambx_8360_lamby_19610.pkl
8360,19690,"(1, 0, 2)","(0, 1, 1, 12)",0.9700782414701755,-0.852067881576951,-0.07859338658601137,-1.0763411692906728,2.0740276569977207,sarima_lambx_8360_lamby_19690.pkl
8360,19850,"(1, 0, 2)","(0, 1, 1, 12)",0.9439051478024407,-0.8160647076660146,-0.07570603302545706,-1.0852274214188062,2.2619324309918505,sarima_lambx_8360_lamby_19850.pkl
8360,19770,"(1, 0, 2)","(0, 1, 1, 12)",0.9175747928879674,-0.7826786124739663,-0.08645680507145526,-1.0915241757369905,2.1424405472824595,sarima_lambx_8360_lamby_19770.pkl
8360,19930,"(1, 0, 2)","(0, 1, 1, 12)",0.9502938333632489,-0.8368446885275528,-0.06004797330904708,-1.0786627590795983,2.364210221468827,sarima_lambx_8360_lamby_19930.pkl
8360,20010,"(1, 0, 2)","(0, 1, 1, 12)",0.9524985870671571,-0.8251121890730405,-0.07420504323490026,-1.0802331783867902,2.3701269718559823,sarima_lambx_8360_lamby_20010.pkl
8360,20090,"(1, 0, 2)","(0, 1, 1, 12)",0.8919044662388782,-0.753422295476911,-0.0907018361265458,-1.095883801740374,2.054995044744918,sarima_lambx_8360_lamby_20090.pkl
8360,20170,"(1, 0, 2)","(0, 1, 1, 12)",0.4687409050358249,-0.34514787562546484,-0.028642453489625137,-1.128195612858474,2.161077882919588,sarima_lambx_8360_lamby_20170.pkl
8360,20410,"(1, 0, 2)","(0, 1, 1, 12)",1.0041938899137823,-0.9069387403886902,-0.09306604603038446,-1.0681631616870086,2.514478610682294,sarima_lambx_8360_lamby_20410.pkl
8360,20330,"(1, 0, 2)","(0, 1, 1, 12)",1.0037243963165559,-0.91241511371557,-0.08759006176073558,-1.0692247671055328,2.560847813035097,sarima_lambx_8360_lamby_20330.pkl
8360,20250,"(1, 0, 2)","(0, 1, 1, 12)",0.4673206624738208,-0.34317435621692277,-0.02890890897110161,-1.1274810588414703,2.1566222575158642,sarima_lambx_8360_lamby_20250.pkl
8360,20490,"(1, 0, 2)","(0, 1, 1, 12)",1.0041276931936394,-0.9073635877513699,-0.09263473934421883,-1.0684053720657933,2.519325195434317,sarima_lambx_8360_lamby_20490.pkl
8360,20650,"(1, 0, 2)","(0, 1, 1, 12)",0.9522788853063681,-0.8297308066059478,-0.07588252189717505,-1.105441677703222,2.4046175098042966,sarima_lambx_8360_lamby_20650.pkl
8360,20570,"(1, 0, 2)","(0, 1, 1, 12)",1.0037868776344214,-0.9120932636162578,-0.08790859076888949,-1.0691186735366902,2.5528682144858874,sarima_lambx_8360_lamby_20570.pkl
8360,20730,"(1, 0, 2)","(0, 1, 1, 12)",0.9437030966480978,-0.8176558913064236,-0.07704510421091447,-1.106271661683089,2.3799590288510637,sarima_lambx_8360_lamby_20730.pkl
8360,20810,"(1, 0, 2)","(0, 1, 1, 12)",0.9275462147498901,-0.7983169685416623,-0.07892686062729051,-1.1061256835277211,2.3380052410523877,sarima_lambx_8360_lamby_20810.pkl
8360,20890,"(1, 0, 2)","(0, 1, 1, 12)",0.9396945485784031,-0.8108593670585651,-0.07851456520268105,-1.1058915591113447,2.371951957069481,sarima_lambx_8360_lamby_20890.pkl
8360,20970,"(1, 0, 2)","(0, 1, 1, 12)",0.9321299872808436,-0.8023683285997277,-0.07937549273687546,-1.1063502967684893,2.3484070481607997,sarima_lambx_8360_lamby_20970.pkl
8360,21130,"(1, 0, 2)","(0, 1, 1, 12)",0.8147347654175321,-0.7337088068424774,-0.06607949260665345,-1.070475102764918,3.0492956863309106,sarima_lambx_8360_lamby_21130.pkl
8360,21050,"(1, 0, 2)","(0, 1, 1, 12)",0.8982217443851176,-0.7968270775866412,-0.07304443718335725,-1.0862259942785528,2.752054137108509,sarima_lambx_8360_lamby_21050.pkl
8360,21210,"(1, 0, 2)","(0, 1, 1, 12)",0.8391720969251931,-0.7547172231806518,-0.06759320124126511,-1.0661722408659442,3.0832375689306555,sarima_lambx_8360_lamby_21210.pkl
8360,21290,"(1, 0, 2)","(0, 1, 1, 12)",0.8318748003648421,-0.7487196839514699,-0.06718503107250122,-1.0678202657431126,3.06494429846861,sarima_lambx_8360_lamby_21290.pkl
8360,21370,"(1, 0, 2)","(0, 1, 1, 12)",0.8270930151362872,-0.7443280517253753,-0.06709416706330597,-1.0689772872238965,3.05997661337994,sarima_lambx_8360_lamby_21370.pkl
8360,21450,"(1, 0, 2)","(0, 1, 1, 12)",0.8241954972120176,-0.7422665620321384,-0.06651820646653697,-1.0693912148546179,3.055335721420056,sarima_lambx_8360_lamby_21450.pkl
8360,21530,"(1, 0, 2)","(0, 1, 1, 12)",0.7653600132095165,-0.6943971072313627,-0.0630417611625439,-1.0566222204475344,2.8317672883946052,sarima_lambx_8360_lamby_21530.pkl
8360,21610,"(1, 0, 2)","(0, 1, 1, 12)",0.7275429693490276,-0.6590477940718288,-0.06078616743452252,-1.0576038660013931,2.841884961961027,sarima_lambx_8360_lamby_21610.pkl
8360,21690,"(1, 0, 2)","(0, 1, 1, 12)",0.7382828374442223,-0.6685857190081588,-0.06133679683545802,-1.0568892418715896,2.8356360446834437,sarima_lambx_8360_lamby_21690.pkl
8360,21770,"(1, 0, 2)","(0, 1, 1, 12)",0.8432278017792094,-0.755100895258266,-0.05858633508151126,-0.9462848125272396,3.13623111645788,sarima_lambx_8360_lamby_21770.pkl
8360,21850,"(1, 0, 2)","(0, 1, 1, 12)",-0.9548468485145994,1.0713644761275465,0.07136932854599425,-1.051575431476444,2.674945684901171,sarima_lambx_8360_lamby_21850.pkl
8360,21930,"(1, 0, 2)","(0, 1, 1, 12)",-0.9548289448212971,1.0713478476947143,0.07135414237401398,-0.9507913084121793,2.9609328070031617,sarima_lambx_8360_lamby_21930.pkl
8360,22010,"(1, 0, 2)","(0, 1, 1, 12)",0.5333658471841782,-0.4420106706258711,-0.02817911047451167,-0.9465335646332655,2.946409085035307,sarima_lambx_8360_lamby_22010.pkl
8360,22090,"(1, 0, 2)","(0, 1, 1, 12)",0.5630466403081057,-0.470931757653879,-0.03029531331668325,-0.9458626143803015,2.926032190760203,sarima_lambx_8360_lamby_22090.pkl
8360,22170,"(1, 0, 2)","(0, 1, 1, 12)",0.5311411236114896,-0.4401990170379939,-0.02793963840309986,-0.9461041319798623,2.9539661926185947,sarima_lambx_8360_lamby_22170.pkl
8360,22250,"(1, 0, 2)","(0, 1, 1, 12)",0.5404262299056279,-0.4496194421735387,-0.029426629751254575,-0.9469278738646575,2.9408893417289526,sarima_lambx_8360_lamby_22250.pkl
8360,22410,"(1, 0, 2)","(0, 1, 1, 12)",0.5189708577557655,-0.42744473545272466,-0.02662851778599865,-0.9438035290659189,2.982775900662778,sarima_lambx_8360_lamby_22410.pkl
8360,22330,"(1, 0, 2)","(0, 1, 1, 12)",0.5404262299056279,-0.4496194421735387,-0.029426629751254575,-0.9469278738646575,2.9408893417289526,sarima_lambx_8360_lamby_22330.pkl
8360,22490,"(1, 0, 2)","(0, 1, 1, 12)",0.537815653427355,-0.44704041012390877,-0.02878723905820421,-0.9467274878991281,2.9462568989479108,sarima_lambx_8360_lamby_22490.pkl
8360,22570,"(1, 0, 2)","(0, 1, 1, 12)",0.4185942909900294,-0.29711981836082196,0.015554194282777082,-0.9341545223235554,2.883972543121567,sarima_lambx_8360_lamby_22570.pkl
8360,22650,"(1, 0, 2)","(0, 1, 1, 12)",0.4187423432036645,-0.296858873555272,0.015385784529991151,-0.9342444524838844,2.8818571472039234,sarima_lambx_8360_lamby_22650.pkl
8360,22730,"(1, 0, 2)","(0, 1, 1, 12)",0.3412637583891959,-0.24334664397376812,0.022251101580047398,-0.9442026362762248,2.9630919044773822,sarima_lambx_8360_lamby_22730.pkl
8360,22810,"(1, 0, 2)","(0, 1, 1, 12)",0.3297203666262121,-0.2329764751092803,0.02259962125889729,-0.9423313598207331,2.98236951204095,sarima_lambx_8360_lamby_22810.pkl
8360,22890,"(1, 0, 2)","(0, 1, 1, 12)",0.3129892815680213,-0.21699261766714784,0.02418037272114642,-0.9399198601332386,3.0118033855411586,sarima_lambx_8360_lamby_22890.pkl
8360,22970,"(1, 0, 2)","(0, 1, 1, 12)",0.30267369699269425,-0.20572532825279136,0.025958386845058565,-0.9369355161135395,3.046209597508957,sarima_lambx_8360_lamby_22970.pkl
8360,23050,"(1, 0, 2)","(0, 1, 1, 12)",0.2702270428484592,-0.18352478688531096,0.028553326712169286,-0.9409224377104649,3.060983547399446,sarima_lambx_8360_lamby_23050.pkl
8360,23130,"(1, 0, 2)","(0, 1, 1, 12)",0.2846719983483259,-0.19332097664453565,0.0298964315780772,-0.9432497378113377,3.1273524200972433,sarima_lambx_8360_lamby_23130.pkl
8360,23210,"(1, 0, 2)","(0, 1, 1, 12)",0.28955798414199635,-0.1989276066971987,0.028777892428841916,-0.9423955085265534,3.130648037852145,sarima_lambx_8360_lamby_23210.pkl
8360,23290,"(1, 0, 2)","(0, 1, 1, 12)",0.29647196574743634,-0.20772606082844858,0.028255725297326572,-0.938650656046601,3.1516487019189676,sarima_lambx_8360_lamby_23290.pkl
8360,23370,"(1, 0, 2)","(0, 1, 1, 12)",0.2978809291326956,-0.20921658931538373,0.028100665662572976,-0.9385300783012177,3.152598402032342,sarima_lambx_8360_lamby_23370.pkl
8360,23450,"(1, 0, 2)","(0, 1, 1, 12)",0.2935494012904513,-0.20451869607755854,0.02908970737096158,-0.9396272100375744,3.1452458996390984,sarima_lambx_8360_lamby_23450.pkl
8360,23530,"(1, 0, 2)","(0, 1, 1, 12)",0.29939498496821015,-0.21184251767212564,0.02840937635918546,-0.9366407572172927,3.1642801225372676,sarima_lambx_8360_lamby_23530.pkl
8360,23610,"(1, 0, 2)","(0, 1, 1, 12)",0.311274355735398,-0.22416602942862862,0.027252856352228728,-0.9349647326735403,3.177522345960645,sarima_lambx_8360_lamby_23610.pkl
8360,23690,"(1, 0, 2)","(0, 1, 1, 12)",0.925461496191096,-0.8523500025944858,-0.0217897532956345,-1.068947217064333,2.8519693205855003,sarima_lambx_8360_lamby_23690.pkl
8360,23770,"(1, 0, 2)","(0, 1, 1, 12)",0.2963426702181659,-0.2282048636028331,0.026514944025333463,-0.9416267366737979,3.1001101794565638,sarima_lambx_8360_lamby_23770.pkl
8360,23850,"(1, 0, 2)","(0, 1, 1, 12)",0.29614209782318446,-0.22775110964132445,0.026573826317813076,-0.9420923874196122,3.0955390335988424,sarima_lambx_8360_lamby_23850.pkl
8360,23930,"(1, 0, 2)","(0, 1, 1, 12)",0.9295369075549775,-0.8462194191047262,-0.01755435802085014,-1.0703696518904797,2.844179095101409,sarima_lambx_8360_lamby_23930.pkl
8360,24010,"(1, 0, 2)","(0, 1, 1, 12)",0.9273554857731472,-0.8427270925616728,-0.018158287296895666,-1.0695756178267082,2.8447294775168985,sarima_lambx_8360_lamby_24010.pkl
8360,24250,"(1, 0, 2)","(0, 1, 1, 12)",0.9155093247128276,-0.820290554898313,-0.026976720984876044,-0.9365692409223244,3.2019748744676346,sarima_lambx_8360_lamby_24250.pkl
8360,24090,"(1, 0, 2)","(0, 1, 1, 12)",0.9264975442293856,-0.8416705549991272,-0.018077982237496276,-1.0693154501384252,2.845810712270219,sarima_lambx_8360_lamby_24090.pkl
8360,24170,"(1, 0, 2)","(0, 1, 1, 12)",0.9260928683743719,-0.8420225850487362,-0.017268095463328963,-1.068961469103301,2.846383889320556,sarima_lambx_8360_lamby_24170.pkl
8360,24330,"(1, 0, 2)","(0, 1, 1, 12)",0.9166069915771706,-0.8217376851158065,-0.026588095072285815,-0.9363783449208821,3.2065872077351667,sarima_lambx_8360_lamby_24330.pkl
8360,24490,"(1, 0, 2)","(0, 1, 1, 12)",0.9137556705507452,-0.8105677729189139,-0.03528555985998624,-0.9307649834075393,3.1876089575585453,sarima_lambx_8360_lamby_24490.pkl
8360,24410,"(1, 0, 2)","(0, 1, 1, 12)",0.9164223367355534,-0.8213622448652484,-0.02686507443860768,-0.9363653553713336,3.2063257160427354,sarima_lambx_8360_lamby_24410.pkl
8360,24570,"(1, 0, 2)","(0, 1, 1, 12)",0.9169760663275164,-0.8145538061221147,-0.03511275377556098,-1.0753629774308946,2.7590141212656913,sarima_lambx_8360_lamby_24570.pkl
8360,24730,"(1, 0, 2)","(0, 1, 1, 12)",0.8438831710991344,-0.7403930767965309,-0.047434217361842244,-0.940133970929853,3.034139622867971,sarima_lambx_8360_lamby_24730.pkl
8360,24650,"(1, 0, 2)","(0, 1, 1, 12)",0.8439843544493232,-0.7414610754927066,-0.04767730003299097,-1.065223162409262,2.694872373879519,sarima_lambx_8360_lamby_24650.pkl
8360,24810,"(1, 0, 2)","(0, 1, 1, 12)",0.8447584047053409,-0.7415425438482631,-0.047356146585361567,-0.9399482098423173,3.0364572738739746,sarima_lambx_8360_lamby_24810.pkl
8360,24890,"(1, 0, 2)","(0, 1, 1, 12)",0.8440436290732425,-0.741392325162467,-0.04725632844537558,-1.064213078600053,2.685867260912587,sarima_lambx_8360_lamby_24890.pkl
8360,24970,"(1, 0, 2)","(0, 1, 1, 12)",0.4621544031779293,-0.3502681016305685,0.002090401928277857,-0.9345989514534242,3.0741646115818275,sarima_lambx_8360_lamby_24970.pkl
8360,25050,"(1, 0, 2)","(0, 1, 1, 12)",0.836497316202255,-0.7286758380935286,-0.05395416474506038,-0.9317464413564174,3.1098749061548516,sarima_lambx_8360_lamby_25050.pkl
8360,25130,"(1, 0, 2)","(0, 1, 1, 12)",0.8331502813800199,-0.7241176448215776,-0.05314076129556527,-0.9351428011908042,3.0677130647607176,sarima_lambx_8360_lamby_25130.pkl
8360,25210,"(1, 0, 2)","(0, 1, 1, 12)",0.836497316202255,-0.7286758380935286,-0.05395416474506038,-0.9317464413564174,3.1098749061548516,sarima_lambx_8360_lamby_25210.pkl
8360,25290,"(1, 0, 2)","(0, 1, 1, 12)",0.8402669411152589,-0.7346351730901876,-0.052504166683815995,-1.0759007465253263,2.698587139187745,sarima_lambx_8360_lamby_25290.pkl
8360,25450,"(1, 0, 2)","(0, 1, 1, 12)",0.8575525317441325,-1.1608163637395599,-0.07716353038153147,-0.9231867903355758,2.1210519784689827,sarima_lambx_8360_lamby_25450.pkl
8360,25370,"(1, 0, 2)","(0, 1, 1, 12)",0.8562203050460004,-1.1633013826228975,-0.07685459723912524,-0.9238279533810432,2.1119903718077,sarima_lambx_8360_lamby_25370.pkl
840,23530,"(1, 0, 2)","(0, 1, 1, 12)",0.8888747890102622,-0.7351493510652578,-0.04946219327287301,-1.0607546232761287,1.3999245498221122,sarima_lambx_840_lamby_23530.pkl
840,23610,"(1, 0, 2)","(0, 1, 1, 12)",0.884257799877275,-0.7249935393147733,-0.05402057834196597,-1.0486133193961453,1.3909965933939927,sarima_lambx_840_lamby_23610.pkl
840,23930,"(1, 0, 2)","(0, 1, 1, 12)",0.886795361083706,-0.7303248920275068,-0.05189025597171886,-1.0566963058992322,1.3957537794584194,sarima_lambx_840_lamby_23930.pkl
840,23850,"(1, 0, 2)","(0, 1, 1, 12)",0.8880893632047195,-0.73314073883759,-0.05065931773673194,-1.0593024333680563,1.3966263206512681,sarima_lambx_840_lamby_23850.pkl
840,24010,"(1, 0, 2)","(0, 1, 1, 12)",0.8995674674187831,-0.7604877583162162,-0.03637753347027048,-1.0456678675381468,1.3917825221497158,sarima_lambx_840_lamby_24010.pkl
840,24090,"(1, 0, 2)","(0, 1, 1, 12)",0.8881331029295952,-0.7358320092853186,-0.04602944358724643,-1.0469927241177617,1.2568104228926609,sarima_lambx_840_lamby_24090.pkl
840,24170,"(1, 0, 2)","(0, 1, 1, 12)",0.8915312878879332,-0.7433361676932116,-0.04321857638492058,-1.0538807215913657,1.2506859872093576,sarima_lambx_840_lamby_24170.pkl
8440,18170,"(1, 0, 2)","(0, 1, 1, 12)",0.8838341165604824,-0.7208165570672326,-0.08258385458045946,-0.9103936672787177,1.6702311527136664,sarima_lambx_8440_lamby_18170.pkl
8440,18090,"(1, 0, 2)","(0, 1, 1, 12)",0.8854893289424508,-0.7241024046967115,-0.08163950087092857,-0.9097878908276391,1.6746908291764502,sarima_lambx_8440_lamby_18090.pkl
8440,18250,"(1, 0, 2)","(0, 1, 1, 12)",0.8205210986747212,-0.6963391637753332,-0.0738557947668298,-0.9234072445004937,1.8903204527894444,sarima_lambx_8440_lamby_18250.pkl
8440,18330,"(1, 0, 2)","(0, 1, 1, 12)",0.8258265368676924,-0.7019709939501055,-0.0739977451058408,-0.9232185442149072,1.8905728757589928,sarima_lambx_8440_lamby_18330.pkl
8440,18410,"(1, 0, 2)","(0, 1, 1, 12)",0.6031938843271978,-0.49001716126214584,-0.06413894261153598,-0.9496277041663057,1.710460093057487,sarima_lambx_8440_lamby_18410.pkl
8440,18490,"(1, 0, 2)","(0, 1, 1, 12)",-0.8295007705692425,0.9328308307781262,0.09234598680302177,-0.943507172689724,1.7501729215930617,sarima_lambx_8440_lamby_18490.pkl
8440,18570,"(1, 0, 2)","(0, 1, 1, 12)",0.9026693207933152,-0.7880376817992205,-0.0777193605564679,-0.9396764697729072,1.8487116468643947,sarima_lambx_8440_lamby_18570.pkl
8440,18650,"(1, 0, 2)","(0, 1, 1, 12)",0.6912443729336748,-0.5830433767629124,-0.06733076489225434,-0.9453987667816741,1.7929677989746018,sarima_lambx_8440_lamby_18650.pkl
8440,18730,"(1, 0, 2)","(0, 1, 1, 12)",0.9949699707633041,-0.9065210810659224,-0.05760146699476123,-0.9153800433637507,1.9963332408267083,sarima_lambx_8440_lamby_18730.pkl
8440,18810,"(1, 0, 2)","(0, 1, 1, 12)",0.8644384999920051,-0.7565700153900669,-0.06850493846172596,-0.9133220190523891,1.950085066432953,sarima_lambx_8440_lamby_18810.pkl
8440,18970,"(1, 0, 2)","(0, 1, 1, 12)",0.5778615387040245,-0.5211293804337113,-0.035216514198638665,-1.0939150437673033,1.76341023332379,sarima_lambx_8440_lamby_18970.pkl
8440,18890,"(1, 0, 2)","(0, 1, 1, 12)",0.9893658881411433,-0.9084947057576122,-0.05300581420608476,-0.9151424112378206,2.0116299936667272,sarima_lambx_8440_lamby_18890.pkl
8440,19050,"(1, 0, 2)","(0, 1, 1, 12)",0.5766549919982156,-0.5204024963557159,-0.03473209926952819,-1.0937553841224614,1.7679578728957102,sarima_lambx_8440_lamby_19050.pkl
8440,19130,"(1, 0, 2)","(0, 1, 1, 12)",0.021852401129421408,0.07382531930102645,0.057157276956300324,-1.165991983126322,1.7859291486949036,sarima_lambx_8440_lamby_19130.pkl
8440,19210,"(1, 0, 2)","(0, 1, 1, 12)",-0.02040875286905207,0.10951988367022822,0.060238028563995495,-1.152865329813241,1.8381617059839164,sarima_lambx_8440_lamby_19210.pkl
8440,19290,"(1, 0, 2)","(0, 1, 1, 12)",-0.02030292219143565,0.11797548610144673,0.059883781015004744,-1.149343255287206,1.7859525164792862,sarima_lambx_8440_lamby_19290.pkl
