center_index,LAMBX,LAMBY,existing_cells_5x5,complete_5x5,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
8755,9640,20730,17,False,2.016466280137026,2.648082410042234,1.770322617946346,2.337416738987869,0.16614172527020338,0.8684142089473349,12.206683772264892,11.73172216530113
8756,9640,20810,13,False,2.014014668424961,2.644599845221083,2.1778087351302324,2.753076491837673,-1.0488757751916538,0.8172967966199991,-8.132714685408162,-4.101817022057704
8757,9640,21050,18,False,2.0255319487706696,2.6323119057228337,1.7227198823969414,2.2929807694928592,0.2902123189215082,0.8774789102919922,14.949755127659676,12.890992723629916
8758,9640,21130,21,False,1.9994911807869233,2.630760714722789,1.7901678517612454,2.338984824716367,-0.002295685520225052,0.8635629227539257,10.46882982215987,11.090932306139711
8759,9640,21210,25,True,2.0042552965642346,2.6307615732082397,1.7943162027053763,2.3530534520170603,0.09125049460496647,0.8626638379306122,10.474668282964918,10.556187380086733
8760,9640,21290,25,True,1.7322850187656287,2.2404654091135794,1.4786659120741428,1.9022949812593326,-0.18981158347398897,0.9220330464033255,14.640726205218057,15.093758041461614
8761,9640,21370,25,True,1.5585568451859353,2.013557148457138,1.3117571468159184,1.7316987722585189,0.17507588389182288,0.9388779017448298,15.835142563604974,13.99803211021796
8762,9640,21450,25,True,1.6692414473428647,2.16326548668537,1.4670368162820342,1.9472906832108685,0.3077536043913468,0.9176761614978273,12.113564001343503,9.983740082010264
8763,9640,21530,25,True,1.7172987494173146,2.2103155942469286,1.4581351902173914,1.90649514302513,0.23439994550876106,0.9221581464497302,15.09134967272633,13.745568823411054
8764,9640,21610,25,True,1.8900555479206718,2.428822963572853,1.6710969570276364,2.176324515765645,0.2942584335087186,0.8956813785725788,11.584770147836172,10.395918170823657
8765,9640,21690,25,True,1.9915818771094111,2.552530414727219,1.789618944702713,2.2922883501285036,0.11079874665068874,0.8876138884976427,10.14082999689813,10.19545401289672
8766,9640,21770,25,True,1.7679925613332743,2.2763026447202366,1.5732408253601808,2.0291883672799607,0.05717362395929695,0.9117041982392222,11.01541602789481,10.855950021120627
8767,9640,21850,25,True,1.6721091116059168,2.153014516869439,1.497874546668576,1.916290230689413,-0.045005340470306084,0.9232470923348769,10.420047575125261,10.995015794144841
8768,9640,21930,25,True,1.6135986074047106,2.0712739248380925,1.3749053065805497,1.7753456508107992,0.06373511410553515,0.9377021809887972,14.792607016937868,14.287259182796182
8769,9640,22010,25,True,1.5983810848267843,2.0503683859056676,1.435036975955875,1.8235556625817881,-0.12431054331438063,0.9299050790609307,10.219346964344917,11.062047429281549
8770,9640,22090,25,True,1.7307585117223636,2.228551772105774,1.54102094652033,1.9745048463917092,0.19449873438154958,0.9221213672879459,10.962682772723527,11.399642085676746
8771,9640,22170,25,True,1.7220629287140994,2.2154125756328487,1.5329368090210524,1.9566095621632587,0.15222161087473712,0.9249111004788512,10.982532434762495,11.68193303207467
8772,9640,22250,25,True,1.6763645069782211,2.1585372129260616,1.4466389418751084,1.8601025557235795,0.11750223899086133,0.9330981248841416,13.703795573506332,13.825782359245554
8773,9640,22330,25,True,1.6672988030559812,2.147098577036249,1.406709641025201,1.8107385029962066,0.07995128102262851,0.9369607113998606,15.62942176610144,15.665795582815656
8774,9640,22410,25,True,1.6907029553324286,2.176717519762917,1.425551126005471,1.8337548587003196,0.06286459913086163,0.9345615230486959,15.68293404176508,15.755956294225637
8775,9640,22490,25,True,1.9111471326123994,2.4683539183241785,1.7923403095030102,2.3000063745232113,0.3222843967688293,0.8855369410859647,6.216518921125083,6.820235240627979
8776,9640,22570,25,True,1.8567067515949316,2.395497521109028,1.643769538590028,2.1069471760882283,0.2305634222462925,0.9060503359073695,11.468543043859146,12.045528850608516
8777,9640,22650,25,True,1.8632747710137099,2.402269212718018,1.652896983440445,2.1170881049783263,0.24917862086688666,0.9048423251907327,11.290754903465437,11.87132175818991
8778,9640,22730,25,True,1.8644311994893148,2.397563796972238,1.6636122104528324,2.1068831482390977,-0.024640818198007307,0.9149586453959696,10.771059242705693,12.124000583434986
8779,9640,22810,25,True,1.777335866527575,2.2780190959205258,1.509182057482131,1.9257291826256917,0.0014237360641098375,0.9313362714461761,15.087402110966375,15.46474803155577
8780,9640,22890,25,True,1.7042553431451817,2.187471710865051,1.4508932715318028,1.8584827547342015,0.024588774576107735,0.9346254209596722,14.86643844963997,15.039689633323242
8781,9640,22970,25,True,1.681822453021562,2.1538565458473653,1.4264931409696426,1.8288005013755266,0.04038505571843517,0.9374808698033433,15.181704322783581,15.091814963189941
8782,9640,23050,25,True,1.6724792042890155,2.133837093056352,1.3965247098656302,1.7886366813457195,0.0025284036676934424,0.9414538103194795,16.499726496790487,16.17744919862616
8783,9640,23130,25,True,1.6635060129509713,2.12265104192982,1.3825070842562948,1.767382629995435,-0.015013960750978595,0.9428029391030527,16.89196952142057,16.737014465241106
8784,9640,23210,25,True,1.638020355760996,2.086390369691201,1.3586403196548336,1.7337057329571703,-0.10656762806824464,0.9441969351379897,17.055956302592303,16.904057929783782
8785,9640,23290,25,True,1.720490235955929,2.191663805134436,1.4395232222677932,1.8285059622924786,-0.11733241637033186,0.9381707838146403,16.33063692058831,16.569961231790362
8786,9640,23370,25,True,1.74074925679393,2.2199946341735983,1.4564678040397707,1.8522920727384233,-0.10538238667427226,0.9363576620535405,16.330982285050176,16.563218476969595
8787,9640,23450,25,True,1.818825071548335,2.318320857774677,1.577055346182824,1.9977007767490347,-0.02675762620929432,0.9264079005519938,13.292632103410387,13.829840677592875
8788,9640,23530,25,True,1.8256706357774197,2.330991074601052,1.5463788564507328,1.968430185402819,-0.03649940234880333,0.9279948531411512,15.29803754595401,15.553937256507307
8789,9640,23610,25,True,1.8422756989061777,2.3507689032436794,1.5661395670196505,1.997188324405403,-0.02931674953746531,0.9258865199605467,14.98886035626908,15.041060750395014
8790,9640,23690,25,True,1.9468549080847812,2.4769585113867225,1.779193578220759,2.2451707565158308,0.09431985525154163,0.9050846091246636,8.611906781947043,9.357756854034896
8791,9640,23770,25,True,1.7455133725712413,2.229938845997629,1.4363133715436374,1.8561954832275878,0.1794605546257873,0.930153583532224,17.713986377092866,16.76025167420392
8792,9640,23850,25,True,1.751387597012586,2.235541538042755,1.5126802301539193,1.9368219286725545,0.10487358841379961,0.9215867950688732,13.629613871072273,13.36229295169944
8793,9640,23930,25,True,1.87146160538609,2.3869063486800024,1.6834984425589732,2.140146289272894,0.10750028714330852,0.9023413819459576,10.043655840235058,10.338070429263826
8794,9640,24010,25,True,1.7197039425097385,2.1943814206276704,1.4337722679512244,1.8373310834031387,0.015791946379373076,0.9319219426922829,16.626796478772093,16.271115580371745
8795,9640,24090,25,True,1.8160962043924536,2.3218424992013675,1.5277586309695883,1.9684787354600142,0.17763428066087805,0.9196080233012114,15.876778593858912,15.219109989712829
8796,9640,24170,25,True,1.742321942494381,2.2255964322759394,1.4317978568699048,1.8472666252025711,0.13329237991742354,0.9308925075076404,17.822428682721917,16.99903008410562
8797,9640,24250,25,True,1.747271041093768,2.2245352079034992,1.5260450873079396,1.9219878687816911,-0.040764481904438314,0.9316939212406503,12.66122705538254,13.600474294445632
8798,9640,24330,25,True,1.7349676013985351,2.210290458161316,1.4883921832314915,1.8769891953126228,-0.009421611471820164,0.9360785192001723,14.212105054197115,15.079523219131936
8799,9640,24410,25,True,1.7382053512869666,2.2119284319074404,1.5032991308729258,1.8954753365610877,-0.01741659387629083,0.9343166088280473,13.514296238940721,14.306660684923772
8800,9640,24490,25,True,1.7396855314609412,2.2147683516618057,1.5083817262323116,1.9001995121402495,-0.026889526215446536,0.9338832879980192,13.295725063275478,14.203238875321926
8801,9640,24570,25,True,1.748011028843826,2.2310171577962943,1.5367184338141766,1.9377744866773199,-0.026480469408132323,0.9278379606987872,12.087600795596984,13.143900309965671
8802,9640,24650,24,False,1.743987070201835,2.2246880460985903,1.528697385267457,1.925705081701861,0.00889439631346527,0.9290548262753959,12.34468354799569,13.439320848648968
8803,9640,24730,24,False,1.7374190154944604,2.216644014081,1.520131078503068,1.9139126865845313,0.011581422221759863,0.9304777411532479,12.506363465208965,13.657191933995694
8804,9640,24810,24,False,1.7222479679979295,2.1992503410772857,1.5186199078837772,1.906578893741341,-0.01709427908545396,0.9310385179065613,11.823388031101283,13.307782286967013
8805,9640,24890,24,False,1.7188715127526777,2.1938586343579853,1.4952634022701239,1.8877226464508574,-0.04749941183503969,0.9324274172119886,13.009006713041497,13.954225815316313
8806,9640,24970,24,False,1.7114246308417589,2.1843537178052923,1.4862367910549223,1.874243346395661,0.00010984854826102314,0.9334028013838535,13.157917429064849,14.196893519663643
8807,9640,25050,20,False,1.7408881174205741,2.2215182136227773,1.531434333511903,1.920418612602908,0.01111022726900593,0.92962195544669,12.031432796440306,13.55377593455992
8808,9640,25130,15,False,1.7559666523329094,2.2429414252866136,1.5518255242586798,1.951297624556147,-0.0708118971578508,0.926365732871992,11.625569756863865,13.002738165273257
8809,9720,18410,16,False,1.0632284907253664,1.4422509910256076,1.1448546382258271,1.4664685330731904,-0.4846731198264095,0.9410799669544238,-7.677197160581438,-1.679148927494324
8810,9720,18490,20,False,1.0645697608686617,1.4422878438376985,0.9999782798689455,1.309453339404946,-0.3999660379019851,0.9530310988763312,6.067378895584187,9.20998571819763
8811,9720,18570,23,False,1.0748381530874642,1.451041979490962,1.1489159569047758,1.45027208537414,-0.6978694728741923,0.9424821820725954,-6.89199612095306,0.053058018148587245
8812,9720,18650,25,True,1.1759482638688137,1.5407267873996688,1.1749765570796715,1.491316684878221,-0.4133134254363816,0.9389401675027333,0.08263176357310892,3.2069347353166133
8813,9720,18730,25,True,1.2768270826030947,1.6619831538372605,1.1577492148428465,1.503545400554216,0.010734064065119826,0.9437058738397176,9.326076285716121,9.533054105707174
8814,9720,18810,25,True,1.293154487998038,1.6791781093750644,1.2383890213732582,1.5799476107426391,-0.13188888362775128,0.9372760397795359,4.235028926015122,5.909468333252371
8815,9720,18890,25,True,1.2314060151191026,1.6175108631421902,1.0895105339000888,1.3993671583476976,-0.14872079310209854,0.952908570056299,11.523045971583109,13.486382673852633
8816,9720,18970,25,True,1.2297871437037464,1.6044629838266287,1.100089928047399,1.4143859233566618,-0.14692377404522608,0.950531326143999,10.54631415854118,11.846771311397594
8817,9720,19050,25,True,1.4142459724701522,1.854222389985755,1.3194271444061307,1.7286049478666998,0.2558705614850435,0.9222909793669088,6.704549979973344,6.77466968350114
8818,9720,19130,24,False,1.406244177381602,1.8470255048923245,1.3039456631274933,1.7197770424789434,0.35188085254312773,0.9206684593362194,7.274591134278429,6.889372240736835
8819,9720,19210,22,False,1.383210011922464,1.8162553798700343,1.2275472776852308,1.6211901593198579,0.20268595869291942,0.9292760240748489,11.253731023887275,10.739966565942654
8820,9720,19290,19,False,1.4743293317570718,1.9469430524982405,1.3670430284865358,1.790374803305986,0.015413257394203093,0.9076532199128615,7.27695644111446,8.04174775381089
8821,9720,19370,16,False,1.4080944925849908,1.8530683120649627,1.3247767121123561,1.7071322734976644,-0.16504682952005703,0.9190991315609593,5.917058898489063,7.875372840663106
8822,9720,19770,14,False,1.7323773831377196,2.2750668765377897,1.6224286258496365,2.0893994756254384,-0.1933532453708137,0.8903290408986212,6.346697801430627,8.160964533706414
8823,9720,19850,13,False,1.5389916052099293,2.02192310602909,1.4117739851225537,1.8236889239750778,-0.03661430422406192,0.9223796409321545,8.266297207646055,9.804239412611977
8824,9720,19930,11,False,1.5686863167874798,2.059841312589987,1.706265176919519,2.1771910809459203,-0.4172496636855613,0.886901757119086,-8.770323209919209,-5.697029554591327
8825,9720,20330,13,False,1.6704440756488133,2.1984384726026587,1.462440716569673,1.944176141276687,0.25547742711295696,0.9142147476276864,12.45197981251484,11.565587779445972
8826,9720,20410,17,False,1.8825623885444973,2.4853064741523423,1.712640951123092,2.2386778447935027,-0.1430309032754254,0.8768753306751096,9.026072041775999,9.92346947645387
8827,9720,20490,18,False,1.8271507383164822,2.4123592260324025,1.6052162600931033,2.112722334554219,0.06952727579827886,0.8913454293777956,12.14647886292442,12.42090681374162
8828,9720,20570,17,False,1.8771507411395698,2.476442132726716,1.6756310052721728,2.191659683202441,-0.14268906352478083,0.8835182720632405,10.735405071681114,11.499660975752821
8829,9720,20650,15,False,1.88159111933395,2.4835238740103254,1.7716964241754778,2.275759356581064,-0.3747484972915861,0.8740389046013887,5.84051944278803,8.365714523765334
8830,9720,21050,15,False,2.0191027194013427,2.6276944239403526,1.727146039286992,2.3015419181151655,0.31651282508984196,0.8749163629418402,14.45972398080445,12.412116981856128
8831,9720,21130,19,False,2.0408418074898096,2.6533164287929574,1.8096279881818773,2.3236467818353974,-0.21913880313799186,0.874270333938586,11.32933569174184,12.42481459731257
8832,9720,21210,24,False,1.8388066887304146,2.3786428110133717,1.5648586192029588,2.0300707640687423,0.029318555872491065,0.9080114049687921,14.898144063017332,14.654240869234478
8833,9720,21290,25,True,1.6929231585450575,2.1927926136001212,1.3996212841954967,1.8571491657249242,0.3250737115258315,0.9272014413878407,17.32517349468077,15.306666293632691
8834,9720,21370,25,True,1.5554115231890684,2.008907030669915,1.3384648622129935,1.7143293548852814,-0.0718446545420037,0.9410347161315677,13.947862526520826,14.663579313891892
8835,9720,21450,25,True,1.7479185515482265,2.263477426202436,1.5192003488320096,2.0118770489358524,0.394805144205014,0.9108743298011699,13.085175079446852,11.115656571345081
8836,9720,21530,25,True,2.108325658298884,2.719988055473074,1.958573601623027,2.518659899887529,0.14077171939705171,0.8529777306841742,7.102890205144371,7.40180292999592
8837,9720,21610,25,True,2.0046252622083864,2.5775663499940493,1.7808333122542785,2.303021147990811,0.10332409967216047,0.8794472263459193,11.16377979331501,10.651334038554323
8838,9720,21690,25,True,2.0927381489036483,2.6854328728904,1.870298020383145,2.4167550069297685,0.1790703077430972,0.8718942099303655,10.629142907202036,10.005011433089617
8839,9720,21770,25,True,1.879463555744464,2.41809203670685,1.6333837800286193,2.1321349042595914,0.16668268533683728,0.9007483502982532,13.093085788427087,11.82573401286652
8840,9720,21850,25,True,2.0049029128844817,2.577236120962802,1.8403550111839442,2.3823811272135536,0.22158917754364718,0.8757476422869651,8.207275307102037,7.560618608606756
8841,9720,21930,25,True,1.7831174584034966,2.2908567641302873,1.5676865343910804,2.031891651638558,0.1725359236499317,0.911821499228353,12.081701236064445,11.304290890052396
8842,9720,22010,25,True,1.7277521279870527,2.224614272642819,1.5414513897609092,2.0099563361849246,0.3519762517345051,0.914757181923044,10.782839459916993,9.649220500724505
8843,9720,22090,25,True,1.7569380697555612,2.2669129462951427,1.5507408233840194,1.9783170935051373,0.13655831392554638,0.9198706347298564,11.736170438849307,12.730786740693459
8844,9720,22170,25,True,1.7258094766424499,2.221035177523793,1.5058008312186524,1.9263542792658872,0.15077004622354429,0.9265101753717816,12.748142155982524,13.267727645198411
8845,9720,22250,25,True,1.695143411161721,2.180152918583518,1.4591296581511801,1.8725738044700706,0.14770648525777952,0.9316875643222031,13.92293722504547,14.10814404309247
8846,9720,22330,25,True,1.6761795100407066,2.1598054488348932,1.4157692259048336,1.818700607285263,0.0985144642522002,0.9360145021801541,15.535942455802298,15.793313315958121
8847,9720,22410,25,True,1.6699815480164308,2.1487803790389752,1.380779545137333,1.7763796349917416,0.09044721675735178,0.9393068961355681,17.317676546941843,17.33079600316282
8848,9720,22490,25,True,1.824884314100352,2.3426149613417215,1.6159298920609353,2.0496811203872296,-0.0900446669466511,0.9217886600510129,11.450283200139669,12.504566298283839
8849,9720,22570,25,True,2.005087789840769,2.572887552047933,1.8447177262354735,2.335601125369258,0.018207969100909802,0.8905350451429546,7.998156710037666,9.22257276614373
8850,9720,22650,25,True,2.014014851925662,2.582733733415404,1.8289759703855841,2.31551122321942,0.09320037746517665,0.8921732001889517,9.18756291013229,10.346498624254588
8851,9720,22730,25,True,1.849167350042098,2.3742129353723014,1.5879834481238437,2.0251987413379124,0.02085019128395384,0.9231685154105483,14.124405879884705,14.70020606975001
8852,9720,22810,25,True,1.8748381100353766,2.4115663732641526,1.669822911660391,2.1243602850305203,0.0422904917093254,0.9129913341175466,10.935088063209736,11.909524507297188
8853,9720,22890,25,True,1.7690102703366204,2.265246517319377,1.5248962458805504,1.942909389341336,0.03341488128012799,0.9302175316299557,13.799469033586682,14.229671054057498
8854,9720,22970,25,True,1.6808047651913738,2.15368260065891,1.4337642927284489,1.838961624630236,0.030169542579050974,0.9368020374005961,14.697749410223578,14.613154971507244
8855,9720,23050,25,True,1.6709065891657573,2.1347624238795926,1.4215400194702712,1.8199770756140652,0.015419387464496849,0.938950731540065,14.92402814809586,14.745685268970346
8856,9720,23130,25,True,1.63968548346845,2.088052372523036,1.3950607200996619,1.7802202599540837,-0.02319215426943459,0.9411835358208158,14.91900525040509,14.74254748682346
8857,9720,23210,25,True,1.6196577511486578,2.061542651845557,1.3661041612651588,1.7402382592601804,-0.06537638936850013,0.9434629664332467,15.65476346491593,15.585629154833875
8858,9720,23290,25,True,1.6618409769938678,2.1219275081497124,1.3873127558846698,1.757871323631599,-0.07585857357833255,0.9431489920667808,16.51952412473284,17.156862480922577
8859,9720,23370,25,True,1.6586956832278779,2.1173209238798165,1.3795780248933098,1.7458497535020896,-0.10079751601382388,0.9439061515096667,16.82753871954352,17.544396137031345
8860,9720,23450,25,True,1.66036073330042,2.1190197515599074,1.3743408654819034,1.7393970004667978,-0.09927223326429849,0.9443233061158173,17.22636907041123,17.91501711174008
8861,9720,23530,25,True,1.6586956832278779,2.1173209238798165,1.3701777074427433,1.7339431959298062,-0.09134447034258847,0.944668653752375,17.39426820136584,18.106736849674267
8862,9720,23610,25,True,1.6595745174891412,2.117846277427778,1.3672961677036055,1.7305739068857753,-0.0973097115727512,0.9448873993651995,17.61164362946107,18.286141665218643
8863,9720,23690,25,True,1.701341302608804,2.1683355205740784,1.4175008373278142,1.7959341145881489,-0.023171909201707586,0.9406472909716319,16.68333478096102,17.174528685825074
8864,9720,23770,25,True,1.7036077903444076,2.1553967644530996,1.3955784320390192,1.7844319337402592,0.04702893194503855,0.9395813242944853,18.08100198010459,17.210976504688556
8865,9720,23850,25,True,1.7135059240237085,2.1850556019184557,1.4557777214226737,1.8758441842019629,0.123116257673717,0.9291707043505679,15.040986960572003,14.15119219140275
8866,9720,23930,25,True,1.8144773329770973,2.3213255639175894,1.5934555166634445,2.0455018826410947,0.16950631472493188,0.9135061164526883,12.18101831842738,11.882162742006786
8867,9720,24010,25,True,1.6926919758926378,2.157413053772885,1.4280104024006635,1.8324672398486879,0.04420494945042669,0.9327694175538943,15.636724062119749,15.061826633334382
8868,9720,24090,25,True,1.7131359866104339,2.1861285205832632,1.4948658550590634,1.8849697581170115,-0.136788137525899,0.9353152689798871,12.74096938347749,13.775894675483306
8869,9720,24170,25,True,1.7098519874876237,2.182860356927041,1.4605150743285116,1.8473163614731016,-0.08524622948052815,0.9383816406991625,14.58236823910566,15.371757262856118
8870,9720,24250,25,True,1.65471783266588,2.117137496379992,1.3973921459102718,1.7650838615724762,-0.12749227740828578,0.943494080266259,15.55103121968755,16.62875629993224
8871,9720,24330,25,True,1.6571693808584715,2.11978258689427,1.3976992907951984,1.7678472133413292,-0.12000859875462873,0.9433324823449379,15.657427240712025,16.602427802210002
8872,9720,24410,25,True,1.6990749136812702,2.165472027532968,1.4644603958623923,1.8486902693310967,-0.046740953179005666,0.9378976769669076,13.808368067218092,14.6287624210398
8873,9720,24490,25,True,1.733579976155072,2.2060634052376034,1.4926633102600493,1.8828083654019439,-0.03182129260018179,0.9357672905201523,13.897060949524509,14.653025795550215
8874,9720,24570,25,True,1.7519888582326657,2.2348244061614677,1.5472500824906228,1.9504141940405613,-0.010772000188412874,0.9267416058520048,11.686077498721936,12.726288979876015
8875,9720,24650,25,True,1.7511100874908758,2.235073762484909,1.5489973055886297,1.9517485393120175,-0.02519911158206174,0.9265090105535467,11.54198033270705,12.676325404934117
8876,9720,24730,25,True,1.7442646150121415,2.2259392873911907,1.5349054680611667,1.9338563680645522,-0.013399775661217956,0.9284181776715713,12.002717084845381,13.121782834830181
8877,9720,24810,25,True,1.7385292370820022,2.217622415588398,1.5222374618770236,1.9189000660166178,-0.015094901763323168,0.9300917962089709,12.441077814026816,13.470388262310228
8878,9720,24890,25,True,1.7447270579518928,2.2261824011025926,1.5379311405432434,1.9363773462122136,-0.014237756535038696,0.9282140777605035,11.852622819491534,13.018028295742665
8879,9720,24970,25,True,1.7518038401219935,2.2347995299501857,1.5490376404542596,1.9482196364033635,-0.013364723498461756,0.926925049856881,11.574709166844473,12.823516816884696
8880,9720,25050,20,False,1.6961146591991103,2.1668129906861338,1.5024279683525092,1.8869333027536557,-0.04396718084315918,0.9325641400278647,11.419433809861541,12.916651743160012
8881,9720,25130,15,False,1.7395005062925495,2.220014395747365,1.5416747877489738,1.9369594508282404,-0.06476389777318511,0.9284548411467869,11.372558836743753,12.750140064917666
8882,9800,18490,16,False,1.067853837626384,1.4502718736822693,1.0059515205827938,1.3233665061925342,-0.33428751198259576,0.9520215208050778,5.796890441596959,8.750453607537729
8883,9800,18570,20,False,1.08011091516373,1.4554023663866062,1.0046014741655855,1.323887039785183,-0.2483594234512428,0.9521004584980841,6.99089694753231,9.036355144037755
8884,9800,18650,23,False,1.1364939404680814,1.519936940169283,1.1434554771402166,1.4599880132093312,-0.5112905458208591,0.9422156449960271,-0.6125449880769238,3.9441719834294564
8885,9800,18730,24,False,1.3057354230995426,1.6936786868448572,1.1895130591520438,1.5423184434243626,0.12770329615675002,0.9356002857877485,8.900912228574706,8.936774406865956
8886,9800,18810,25,True,1.2484274766270922,1.6245472091993491,1.140450377909813,1.4869027717201282,0.08078276328087736,0.9459601121024552,8.649048562196313,8.472787783560836
8887,9800,18890,25,True,1.2256244655894968,1.6039325410614602,1.087874769833659,1.4071417376970352,-0.10236795471290214,0.9520698598931202,11.239143769016012,12.26926933187549
8888,9800,18970,25,True,1.2731267062742109,1.655438447895594,1.1756176379518748,1.4997878064242978,-0.1887528148654652,0.944148221343275,7.659023084017703,9.402381687410996
8889,9800,19050,25,True,1.3115171349566916,1.711901246761137,1.209290489457913,1.5549548934918875,-0.18135119234379743,0.9382193057997711,7.794533733038438,9.167956011842795
8890,9800,19130,23,False,1.321230426968302,1.7301844795723105,1.1887719280514641,1.5239029146650072,-0.1750224222197343,0.9387353273530594,10.025389683219554,11.922518514227725
8891,9800,19210,20,False,1.3718316980691887,1.8001606428333998,1.223861080314361,1.5970196166880628,-0.0011715117039005586,0.9310512242173211,10.786353600306205,11.284605457521781
8892,9800,19290,16,False,1.4034227552952092,1.8474374337792911,1.3622817005083365,1.7500366876566915,-0.15711147756514782,0.915280362641553,2.931479814734705,5.272208105221054
8893,9800,19770,9,False,1.5086956747586147,1.9800718502479535,1.4203974100089978,1.8461480612127958,0.11510212392745252,0.9222874453672761,5.8526226479534555,6.763582292146981
8894,9800,20410,12,False,1.7442645867812645,2.2946273400570663,1.545525020631125,2.018632418241529,-0.025633094709962743,0.9044756132766825,11.393888728594701,12.027875594329544
8895,9800,20490,13,False,1.7209990692844443,2.2664997406712106,1.6276338914276602,2.072829200362488,-0.5585051509211396,0.9013230715089485,5.425056847683445,8.544917823435016
8896,9800,20570,12,False,1.7612395308615432,2.319016004038197,1.9337827839529371,2.4390653642188305,-0.9723950120500676,0.8610583991042968,-9.796694320561338,-5.176737028618465
8897,9800,21050,13,False,1.934458871112721,2.5031977328481396,1.664127868595882,2.2146190451172956,0.4643938945025674,0.8889786055602975,13.974502459250623,11.528401609828045
8898,9800,21130,18,False,2.0184088467889976,2.636864249013437,1.8066293749954832,2.3548080993983764,-0.07415371664578335,0.8673511838483303,10.49239712412208,10.696650376316864
8899,9800,21210,23,False,2.0098519409066764,2.6261149742651533,1.7625515820470592,2.327136659496151,0.3087393754505648,0.8696696956908324,12.304406798644882,11.384814362618046
8900,9800,21290,25,True,1.8018500498331442,2.333942886061804,1.5321229904697076,1.9848469534713788,0.027614769066626226,0.912492937154461,14.96945094784186,14.957346843198664
8901,9800,21370,25,True,1.928862198539402,2.4955704906746377,1.7016199131347205,2.201120899114866,0.08556132532732008,0.8908637204534025,11.781157076786354,11.798888977893462
8902,9800,21450,25,True,1.5567067699450017,2.004435449305167,1.3724246664691258,1.7332227526997879,-0.23073435717440666,0.940721464063401,11.837945786179539,13.530627623822669
8903,9800,21530,25,True,1.774468152860488,2.2956843270421485,1.4933857948663167,1.9639913019557458,0.16144629698126103,0.9160223030812197,15.840372087887815,14.448546831078001
8904,9800,21610,25,True,2.0940795249127326,2.705833619149314,1.918979090744428,2.478988957285467,0.057488003888690395,0.8556573518255983,8.361689806197866,8.383540667780036
8905,9800,21690,25,True,1.9709528553386622,2.531311708459822,1.6838745554766095,2.1833488906318403,0.14377421609347446,0.8956359306492162,14.565457468170896,13.746344105511204
8906,9800,21770,25,True,1.8833950018022592,2.421413225593859,1.5914611745829057,2.0794690784808516,0.14330698096233865,0.9060593719855446,15.500403629615457,14.121676692715038
8907,9800,21850,25,True,2.0548566029537176,2.6356973864013384,1.8262297341825784,2.354709251230207,0.12804947464031605,0.8807261639197091,11.126171453643215,10.660864810234527
8908,9800,21930,25,True,1.9822848282072083,2.548372864672072,1.7944308906435193,2.303484399793386,0.06338748173179944,0.8839247063072936,9.47663700446042,9.609601023208132
8909,9800,22010,25,True,1.79218312703714,2.3010343350480706,1.5545512930758014,2.014913193599566,0.15232893055396207,0.9132896281624008,13.259350028263828,12.434457717143417
8910,9800,22090,25,True,1.8633672059629935,2.403347182546777,1.6468013724610278,2.1048164966435983,0.12818135871146147,0.9059112556573724,11.622284260929876,12.421454880556706
8911,9800,22170,25,True,1.7495375147139332,2.254383166523167,1.5132724857242101,1.9300476658635901,0.11876443974074118,0.9242577294352934,13.504427713192232,14.386884424788573
8912,9800,22250,25,True,1.849814959304626,2.3753464775406394,1.6853918310230689,2.128244067991888,-0.07440014617736421,0.9151110960298001,8.88862572196769,10.402794366428324
8913,9800,22330,25,True,1.853099007831471,2.379287247512642,1.6913534300289808,2.1392689542653884,-0.009894637902724754,0.9138760339954088,8.728382947642276,10.087823296584887
8914,9800,22410,25,True,1.7811748070588937,2.282970954827228,1.5607785728659265,1.9842419414147037,0.002791105212159558,0.9270711395552695,12.373644255438876,13.085099167857429
8915,9800,22490,25,True,1.738529095927617,2.2249915276756167,1.4643278236636181,1.8702344098675563,-0.009169023197961009,0.9357574319534091,15.772026646335465,15.944200838313515
8916,9800,22570,25,True,1.8324700213493186,2.351577482388247,1.6314393501387605,2.089694464433556,0.17715513386404372,0.9119814347593791,10.970475307559543,11.136482634147526
8917,9800,22650,25,True,1.9322387384772852,2.4761329857978978,1.7227625321944922,2.196300609890028,0.14119738897275969,0.9034789413129773,10.841114097933485,11.301185255916199
8918,9800,22730,25,True,1.8008326090231304,2.3117385870834113,1.52305087813837,1.9471236936659686,-0.004318927196746177,0.9295949299198467,15.425183300931241,15.77232371578209
8919,9800,22810,25,True,1.8489361673896783,2.37447496651942,1.605096243576911,2.0494490512140757,0.054309144492065545,0.9214985656419825,13.188120180320755,13.68832773089949
8920,9800,22890,25,True,1.7097131621495758,2.197601938267769,1.470146630893252,1.8867361331263206,0.02921809012089252,0.9324979704455065,14.012089077861653,14.145683061532257
8921,9800,22970,25,True,1.6913505222486414,2.170130851691356,1.4643095794593042,1.8781426135796797,0.029985980122978217,0.9335937596336669,13.423648132232664,13.454867842835679
8922,9800,23050,25,True,1.6715541207933735,2.1351458960171774,1.424366452537346,1.8256496777849205,0.04131048724785875,0.938501186335096,14.787895000294949,14.495319444426714
