center_index,LAMBX,LAMBY,existing_cells_5x5,missing_cells_5x5,complete_5x5
986,3400,23690,25,0,True
987,3400,23770,25,0,True
988,3400,23850,25,0,True
989,3400,23930,25,0,True
990,3400,24010,25,0,True
991,3400,24090,25,0,True
992,3400,24170,25,0,True
993,3400,24250,25,0,True
994,3400,24330,25,0,True
995,3400,24410,25,0,True
996,3400,24490,25,0,True
997,3400,24570,25,0,True
998,3400,24650,25,0,True
999,3400,24730,25,0,True
1000,3400,24810,24,1,False
1001,3400,24890,22,3,False
1002,3400,24970,20,5,False
1003,3400,25050,18,7,False
1004,3400,25130,16,9,False
1005,3400,25210,12,13,False
1006,3400,25290,9,16,False
1007,3480,17690,16,9,False
1008,3480,17770,20,5,False
1009,3480,17850,23,2,False
1010,3480,17930,25,0,True
1011,3480,18010,25,0,True
1012,3480,18090,25,0,True
1013,3480,18170,25,0,True
1014,3480,18250,25,0,True
1015,3480,18330,25,0,True
1016,3480,18410,25,0,True
1017,3480,18490,25,0,True
1018,3480,18570,25,0,True
1019,3480,18650,25,0,True
1020,3480,18730,25,0,True
1021,3480,18810,25,0,True
1022,3480,18890,25,0,True
1023,3480,18970,25,0,True
1024,3480,19050,25,0,True
1025,3480,19130,25,0,True
1026,3480,19210,25,0,True
1027,3480,19290,25,0,True
1028,3480,19370,25,0,True
1029,3480,19450,25,0,True
1030,3480,19530,25,0,True
1031,3480,19610,25,0,True
1032,3480,19690,25,0,True
1033,3480,19770,25,0,True
1034,3480,19850,25,0,True
1035,3480,19930,25,0,True
1036,3480,20010,25,0,True
1037,3480,20090,25,0,True
1038,3480,20170,25,0,True
1039,3480,20250,25,0,True
1040,3480,20330,25,0,True
1041,3480,20410,25,0,True
1042,3480,20490,25,0,True
1043,3480,20570,25,0,True
1044,3480,20650,25,0,True
1045,3480,20730,25,0,True
1046,3480,20810,25,0,True
1047,3480,20890,25,0,True
1048,3480,20970,25,0,True
1049,3480,21050,25,0,True
1050,3480,21130,25,0,True
1051,3480,21210,25,0,True
1052,3480,21290,25,0,True
1053,3480,21370,25,0,True
1054,3480,21450,25,0,True
1055,3480,21530,25,0,True
1056,3480,21610,25,0,True
1057,3480,21690,25,0,True
1058,3480,21770,25,0,True
1059,3480,21850,25,0,True
1060,3480,21930,25,0,True
1061,3480,22010,25,0,True
1062,3480,22090,25,0,True
1063,3480,22170,25,0,True
1064,3480,22250,25,0,True
1065,3480,22330,25,0,True
1066,3480,22410,25,0,True
1067,3480,22490,25,0,True
1068,3480,22570,25,0,True
1069,3480,22650,25,0,True
1070,3480,22730,25,0,True
1071,3480,22810,25,0,True
1072,3480,22890,25,0,True
1073,3480,22970,25,0,True
1074,3480,23050,25,0,True
1075,3480,23130,25,0,True
1076,3480,23210,25,0,True
1077,3480,23290,25,0,True
1078,3480,23370,25,0,True
1079,3480,23450,25,0,True
1080,3480,23530,25,0,True
1081,3480,23610,25,0,True
1082,3480,23690,25,0,True
1083,3480,23770,25,0,True
1084,3480,23850,25,0,True
1085,3480,23930,25,0,True
1086,3480,24010,25,0,True
1087,3480,24090,25,0,True
1088,3480,24170,25,0,True
1089,3480,24250,25,0,True
1090,3480,24330,25,0,True
1091,3480,24410,25,0,True
1092,3480,24490,25,0,True
1093,3480,24570,25,0,True
1094,3480,24650,25,0,True
1095,3480,24730,25,0,True
1096,3480,24810,23,2,False
1097,3480,24890,20,5,False
1098,3480,24970,17,8,False
1099,3560,17610,13,12,False
1100,3560,17690,18,7,False
1101,3560,17770,22,3,False
1102,3560,17850,24,1,False
1103,3560,17930,25,0,True
1104,3560,18010,25,0,True
1105,3560,18090,25,0,True
1106,3560,18170,25,0,True
1107,3560,18250,25,0,True
1108,3560,18330,25,0,True
1109,3560,18410,25,0,True
1110,3560,18490,25,0,True
1111,3560,18570,25,0,True
1112,3560,18650,25,0,True
1113,3560,18730,25,0,True
1114,3560,18810,25,0,True
1115,3560,18890,25,0,True
1116,3560,18970,25,0,True
1117,3560,19050,25,0,True
1118,3560,19130,25,0,True
1119,3560,19210,25,0,True
1120,3560,19290,25,0,True
1121,3560,19370,25,0,True
1122,3560,19450,25,0,True
1123,3560,19530,25,0,True
1124,3560,19610,25,0,True
1125,3560,19690,25,0,True
1126,3560,19770,25,0,True
1127,3560,19850,25,0,True
1128,3560,19930,25,0,True
1129,3560,20010,25,0,True
1130,3560,20090,25,0,True
1131,3560,20170,25,0,True
1132,3560,20250,25,0,True
1133,3560,20330,25,0,True
1134,3560,20410,25,0,True
1135,3560,20490,25,0,True
1136,3560,20570,25,0,True
1137,3560,20650,25,0,True
1138,3560,20730,25,0,True
1139,3560,20810,25,0,True
1140,3560,20890,25,0,True
1141,3560,20970,25,0,True
1142,3560,21050,25,0,True
1143,3560,21130,25,0,True
1144,3560,21210,25,0,True
1145,3560,21290,25,0,True
1146,3560,21370,25,0,True
1147,3560,21450,25,0,True
1148,3560,21530,25,0,True
1149,3560,21610,25,0,True
1150,3560,21690,25,0,True
1151,3560,21770,25,0,True
1152,3560,21850,25,0,True
1153,3560,21930,25,0,True
1154,3560,22010,25,0,True
1155,3560,22090,25,0,True
1156,3560,22170,25,0,True
1157,3560,22250,25,0,True
1158,3560,22330,25,0,True
1159,3560,22410,25,0,True
1160,3560,22490,25,0,True
1161,3560,22570,25,0,True
1162,3560,22650,25,0,True
1163,3560,22730,25,0,True
1164,3560,22810,25,0,True
1165,3560,22890,25,0,True
1166,3560,22970,25,0,True
1167,3560,23050,25,0,True
1168,3560,23130,25,0,True
1169,3560,23210,25,0,True
1170,3560,23290,25,0,True
1171,3560,23370,25,0,True
1172,3560,23450,25,0,True
1173,3560,23530,25,0,True
1174,3560,23610,25,0,True
1175,3560,23690,25,0,True
1176,3560,23770,25,0,True
1177,3560,23850,25,0,True
1178,3560,23930,25,0,True
1179,3560,24010,25,0,True
1180,3560,24090,25,0,True
1181,3560,24170,25,0,True
1182,3560,24250,25,0,True
1183,3560,24330,25,0,True
1184,3560,24410,25,0,True
1185,3560,24490,25,0,True
1186,3560,24570,25,0,True
1187,3560,24650,25,0,True
1188,3560,24730,25,0,True
1189,3560,24810,22,3,False
1190,3560,24890,18,7,False
1191,3640,17530,10,15,False
1192,3640,17610,15,10,False
1193,3640,17690,20,5,False
1194,3640,17770,24,1,False
1195,3640,17850,25,0,True
1196,3640,17930,25,0,True
1197,3640,18010,25,0,True
1198,3640,18090,25,0,True
1199,3640,18170,25,0,True
1200,3640,18250,25,0,True
1201,3640,18330,25,0,True
1202,3640,18410,25,0,True
1203,3640,18490,25,0,True
1204,3640,18570,25,0,True
1205,3640,18650,25,0,True
1206,3640,18730,25,0,True
1207,3640,18810,25,0,True
1208,3640,18890,25,0,True
1209,3640,18970,25,0,True
1210,3640,19050,25,0,True
1211,3640,19130,25,0,True
1212,3640,19210,25,0,True
1213,3640,19290,25,0,True
1214,3640,19370,25,0,True
1215,3640,19450,25,0,True
1216,3640,19530,25,0,True
1217,3640,19610,25,0,True
1218,3640,19690,25,0,True
1219,3640,19770,25,0,True
1220,3640,19850,25,0,True
1221,3640,19930,25,0,True
1222,3640,20010,25,0,True
1223,3640,20090,25,0,True
1224,3640,20170,25,0,True
1225,3640,20250,25,0,True
1226,3640,20330,25,0,True
1227,3640,20410,25,0,True
1228,3640,20490,25,0,True
1229,3640,20570,25,0,True
1230,3640,20650,25,0,True
1231,3640,20730,25,0,True
1232,3640,20810,25,0,True
1233,3640,20890,25,0,True
1234,3640,20970,25,0,True
1235,3640,21050,25,0,True
1236,3640,21130,25,0,True
1237,3640,21210,25,0,True
1238,3640,21290,25,0,True
1239,3640,21370,25,0,True
1240,3640,21450,25,0,True
1241,3640,21530,25,0,True
1242,3640,21610,25,0,True
1243,3640,21690,25,0,True
1244,3640,21770,25,0,True
1245,3640,21850,25,0,True
1246,3640,21930,25,0,True
1247,3640,22010,25,0,True
1248,3640,22090,25,0,True
1249,3640,22170,25,0,True
1250,3640,22250,25,0,True
1251,3640,22330,25,0,True
1252,3640,22410,25,0,True
1253,3640,22490,25,0,True
1254,3640,22570,25,0,True
1255,3640,22650,25,0,True
1256,3640,22730,25,0,True
1257,3640,22810,25,0,True
1258,3640,22890,25,0,True
1259,3640,22970,25,0,True
1260,3640,23050,25,0,True
1261,3640,23130,25,0,True
1262,3640,23210,25,0,True
1263,3640,23290,25,0,True
1264,3640,23370,25,0,True
1265,3640,23450,25,0,True
1266,3640,23530,25,0,True
1267,3640,23610,25,0,True
1268,3640,23690,25,0,True
1269,3640,23770,25,0,True
1270,3640,23850,25,0,True
1271,3640,23930,25,0,True
1272,3640,24010,25,0,True
1273,3640,24090,25,0,True
1274,3640,24170,25,0,True
1275,3640,24250,25,0,True
1276,3640,24330,25,0,True
1277,3640,24410,25,0,True
1278,3640,24490,25,0,True
1279,3640,24570,25,0,True
1280,3640,24650,25,0,True
1281,3640,24730,25,0,True
1282,3640,24810,21,4,False
1283,3640,24890,16,9,False
1284,3720,17610,16,9,False
1285,3720,17690,21,4,False
1286,3720,17770,25,0,True
1287,3720,17850,25,0,True
1288,3720,17930,25,0,True
1289,3720,18010,25,0,True
1290,3720,18090,25,0,True
1291,3720,18170,25,0,True
1292,3720,18250,25,0,True
1293,3720,18330,25,0,True
1294,3720,18410,25,0,True
1295,3720,18490,25,0,True
1296,3720,18570,25,0,True
1297,3720,18650,25,0,True
1298,3720,18730,25,0,True
1299,3720,18810,25,0,True
1300,3720,18890,25,0,True
1301,3720,18970,25,0,True
1302,3720,19050,25,0,True
1303,3720,19130,25,0,True
1304,3720,19210,25,0,True
1305,3720,19290,25,0,True
1306,3720,19370,25,0,True
1307,3720,19450,25,0,True
1308,3720,19530,25,0,True
1309,3720,19610,25,0,True
1310,3720,19690,25,0,True
1311,3720,19770,25,0,True
1312,3720,19850,25,0,True
1313,3720,19930,25,0,True
1314,3720,20010,25,0,True
1315,3720,20090,25,0,True
1316,3720,20170,25,0,True
1317,3720,20250,25,0,True
1318,3720,20330,25,0,True
1319,3720,20410,25,0,True
1320,3720,20490,25,0,True
1321,3720,20570,25,0,True
1322,3720,20650,25,0,True
1323,3720,20730,25,0,True
1324,3720,20810,25,0,True
1325,3720,20890,25,0,True
1326,3720,20970,25,0,True
1327,3720,21050,25,0,True
1328,3720,21130,25,0,True
1329,3720,21210,25,0,True
1330,3720,21290,25,0,True
1331,3720,21370,25,0,True
1332,3720,21450,25,0,True
1333,3720,21530,25,0,True
1334,3720,21610,25,0,True
1335,3720,21690,25,0,True
1336,3720,21770,25,0,True
1337,3720,21850,25,0,True
1338,3720,21930,25,0,True
1339,3720,22010,25,0,True
1340,3720,22090,25,0,True
1341,3720,22170,25,0,True
1342,3720,22250,25,0,True
1343,3720,22330,25,0,True
1344,3720,22410,25,0,True
1345,3720,22490,25,0,True
1346,3720,22570,25,0,True
1347,3720,22650,25,0,True
1348,3720,22730,25,0,True
1349,3720,22810,25,0,True
1350,3720,22890,25,0,True
1351,3720,22970,25,0,True
1352,3720,23050,25,0,True
1353,3720,23130,25,0,True
1354,3720,23210,25,0,True
1355,3720,23290,25,0,True
1356,3720,23370,25,0,True
1357,3720,23450,25,0,True
1358,3720,23530,25,0,True
1359,3720,23610,25,0,True
1360,3720,23690,25,0,True
1361,3720,23770,25,0,True
1362,3720,23850,25,0,True
1363,3720,23930,25,0,True
1364,3720,24010,25,0,True
1365,3720,24090,25,0,True
1366,3720,24170,25,0,True
1367,3720,24250,25,0,True
1368,3720,24330,25,0,True
1369,3720,24410,25,0,True
1370,3720,24490,25,0,True
1371,3720,24570,25,0,True
1372,3720,24650,25,0,True
1373,3720,24730,25,0,True
1374,3720,24810,20,5,False
1375,3720,24890,15,10,False
1376,3800,17610,17,8,False
1377,3800,17690,22,3,False
1378,3800,17770,25,0,True
1379,3800,17850,25,0,True
1380,3800,17930,25,0,True
1381,3800,18010,25,0,True
1382,3800,18090,25,0,True
1383,3800,18170,25,0,True
1384,3800,18250,25,0,True
1385,3800,18330,25,0,True
1386,3800,18410,25,0,True
1387,3800,18490,25,0,True
1388,3800,18570,25,0,True
1389,3800,18650,25,0,True
1390,3800,18730,25,0,True
1391,3800,18810,25,0,True
1392,3800,18890,25,0,True
1393,3800,18970,25,0,True
1394,3800,19050,25,0,True
1395,3800,19130,25,0,True
1396,3800,19210,25,0,True
1397,3800,19290,25,0,True
1398,3800,19370,25,0,True
1399,3800,19450,25,0,True
1400,3800,19530,25,0,True
1401,3800,19610,25,0,True
1402,3800,19690,25,0,True
1403,3800,19770,25,0,True
1404,3800,19850,25,0,True
1405,3800,19930,25,0,True
1406,3800,20010,25,0,True
1407,3800,20090,25,0,True
1408,3800,20170,25,0,True
1409,3800,20250,25,0,True
1410,3800,20330,25,0,True
1411,3800,20410,25,0,True
1412,3800,20490,25,0,True
1413,3800,20570,25,0,True
1414,3800,20650,25,0,True
1415,3800,20730,25,0,True
1416,3800,20810,25,0,True
1417,3800,20890,25,0,True
1418,3800,20970,25,0,True
1419,3800,21050,25,0,True
1420,3800,21130,25,0,True
1421,3800,21210,25,0,True
1422,3800,21290,25,0,True
1423,3800,21370,25,0,True
1424,3800,21450,25,0,True
1425,3800,21530,25,0,True
1426,3800,21610,25,0,True
1427,3800,21690,25,0,True
1428,3800,21770,25,0,True
1429,3800,21850,25,0,True
1430,3800,21930,25,0,True
1431,3800,22010,25,0,True
1432,3800,22090,25,0,True
1433,3800,22170,25,0,True
1434,3800,22250,25,0,True
1435,3800,22330,25,0,True
1436,3800,22410,25,0,True
1437,3800,22490,25,0,True
1438,3800,22570,25,0,True
1439,3800,22650,25,0,True
1440,3800,22730,25,0,True
1441,3800,22810,25,0,True
1442,3800,22890,25,0,True
1443,3800,22970,25,0,True
1444,3800,23050,25,0,True
1445,3800,23130,25,0,True
1446,3800,23210,25,0,True
1447,3800,23290,25,0,True
1448,3800,23370,25,0,True
1449,3800,23450,25,0,True
1450,3800,23530,25,0,True
1451,3800,23610,25,0,True
1452,3800,23690,25,0,True
1453,3800,23770,25,0,True
1454,3800,23850,25,0,True
1455,3800,23930,25,0,True
1456,3800,24010,25,0,True
1457,3800,24090,25,0,True
1458,3800,24170,25,0,True
1459,3800,24250,25,0,True
1460,3800,24330,25,0,True
1461,3800,24410,25,0,True
1462,3800,24490,25,0,True
1463,3800,24570,25,0,True
1464,3800,24650,25,0,True
1465,3800,24730,25,0,True
1466,3800,24810,20,5,False
1467,3800,24890,15,10,False
1468,3880,17610,18,7,False
1469,3880,17690,22,3,False
1470,3880,17770,25,0,True
1471,3880,17850,25,0,True
1472,3880,17930,25,0,True
1473,3880,18010,25,0,True
1474,3880,18090,25,0,True
1475,3880,18170,25,0,True
1476,3880,18250,25,0,True
1477,3880,18330,25,0,True
1478,3880,18410,25,0,True
1479,3880,18490,25,0,True
1480,3880,18570,25,0,True
1481,3880,18650,25,0,True
1482,3880,18730,25,0,True
1483,3880,18810,25,0,True
1484,3880,18890,25,0,True
1485,3880,18970,25,0,True
1486,3880,19050,25,0,True
1487,3880,19130,25,0,True
1488,3880,19210,25,0,True
1489,3880,19290,25,0,True
1490,3880,19370,25,0,True
1491,3880,19450,25,0,True
1492,3880,19530,25,0,True
1493,3880,19610,25,0,True
1494,3880,19690,25,0,True
1495,3880,19770,25,0,True
1496,3880,19850,25,0,True
1497,3880,19930,25,0,True
1498,3880,20010,25,0,True
1499,3880,20090,25,0,True
1500,3880,20170,25,0,True
1501,3880,20250,25,0,True
1502,3880,20330,25,0,True
1503,3880,20410,25,0,True
1504,3880,20490,25,0,True
1505,3880,20570,25,0,True
1506,3880,20650,25,0,True
1507,3880,20730,25,0,True
1508,3880,20810,25,0,True
1509,3880,20890,25,0,True
1510,3880,20970,25,0,True
1511,3880,21050,25,0,True
1512,3880,21130,25,0,True
1513,3880,21210,25,0,True
1514,3880,21290,25,0,True
1515,3880,21370,25,0,True
1516,3880,21450,25,0,True
1517,3880,21530,25,0,True
1518,3880,21610,25,0,True
1519,3880,21690,25,0,True
1520,3880,21770,25,0,True
1521,3880,21850,25,0,True
1522,3880,21930,25,0,True
1523,3880,22010,25,0,True
1524,3880,22090,25,0,True
1525,3880,22170,25,0,True
1526,3880,22250,25,0,True
1527,3880,22330,25,0,True
1528,3880,22410,25,0,True
1529,3880,22490,25,0,True
1530,3880,22570,25,0,True
1531,3880,22650,25,0,True
1532,3880,22730,25,0,True
1533,3880,22810,25,0,True
1534,3880,22890,25,0,True
1535,3880,22970,25,0,True
1536,3880,23050,25,0,True
1537,3880,23130,25,0,True
1538,3880,23210,25,0,True
1539,3880,23290,25,0,True
1540,3880,23370,25,0,True
1541,3880,23450,25,0,True
1542,3880,23530,25,0,True
1543,3880,23610,25,0,True
1544,3880,23690,25,0,True
1545,3880,23770,25,0,True
1546,3880,23850,25,0,True
1547,3880,23930,25,0,True
1548,3880,24010,25,0,True
1549,3880,24090,25,0,True
1550,3880,24170,25,0,True
1551,3880,24250,25,0,True
1552,3880,24330,25,0,True
1553,3880,24410,25,0,True
1554,3880,24490,25,0,True
1555,3880,24570,25,0,True
1556,3880,24650,25,0,True
1557,3880,24730,24,1,False
1558,3880,24810,19,6,False
1559,3880,24890,14,11,False
1560,3960,17530,15,10,False
1561,3960,17610,20,5,False
1562,3960,17690,23,2,False
1563,3960,17770,25,0,True
1564,3960,17850,25,0,True
1565,3960,17930,25,0,True
1566,3960,18010,25,0,True
1567,3960,18090,25,0,True
1568,3960,18170,25,0,True
1569,3960,18250,25,0,True
1570,3960,18330,25,0,True
1571,3960,18410,25,0,True
1572,3960,18490,25,0,True
1573,3960,18570,25,0,True
1574,3960,18650,25,0,True
1575,3960,18730,25,0,True
1576,3960,18810,25,0,True
1577,3960,18890,25,0,True
1578,3960,18970,25,0,True
1579,3960,19050,25,0,True
1580,3960,19130,25,0,True
1581,3960,19210,25,0,True
1582,3960,19290,25,0,True
1583,3960,19370,25,0,True
1584,3960,19450,25,0,True
1585,3960,19530,25,0,True
1586,3960,19610,25,0,True
1587,3960,19690,25,0,True
1588,3960,19770,25,0,True
1589,3960,19850,25,0,True
1590,3960,19930,25,0,True
1591,3960,20010,25,0,True
1592,3960,20090,25,0,True
1593,3960,20170,25,0,True
1594,3960,20250,25,0,True
1595,3960,20330,25,0,True
1596,3960,20410,25,0,True
1597,3960,20490,25,0,True
1598,3960,20570,25,0,True
1599,3960,20650,25,0,True
1600,3960,20730,25,0,True
1601,3960,20810,25,0,True
1602,3960,20890,25,0,True
1603,3960,20970,25,0,True
1604,3960,21050,25,0,True
1605,3960,21130,25,0,True
1606,3960,21210,25,0,True
1607,3960,21290,25,0,True
1608,3960,21370,25,0,True
1609,3960,21450,25,0,True
1610,3960,21530,25,0,True
1611,3960,21610,25,0,True
1612,3960,21690,25,0,True
1613,3960,21770,25,0,True
1614,3960,21850,25,0,True
1615,3960,21930,25,0,True
1616,3960,22010,25,0,True
1617,3960,22090,25,0,True
1618,3960,22170,25,0,True
1619,3960,22250,25,0,True
1620,3960,22330,25,0,True
1621,3960,22410,25,0,True
1622,3960,22490,25,0,True
1623,3960,22570,25,0,True
1624,3960,22650,25,0,True
1625,3960,22730,25,0,True
1626,3960,22810,25,0,True
1627,3960,22890,25,0,True
1628,3960,22970,25,0,True
1629,3960,23050,25,0,True
1630,3960,23130,25,0,True
1631,3960,23210,25,0,True
1632,3960,23290,25,0,True
1633,3960,23370,25,0,True
1634,3960,23450,25,0,True
1635,3960,23530,25,0,True
1636,3960,23610,25,0,True
1637,3960,23690,25,0,True
1638,3960,23770,25,0,True
1639,3960,23850,25,0,True
1640,3960,23930,25,0,True
1641,3960,24010,25,0,True
1642,3960,24090,25,0,True
1643,3960,24170,25,0,True
1644,3960,24250,25,0,True
1645,3960,24330,25,0,True
1646,3960,24410,25,0,True
1647,3960,24490,25,0,True
1648,3960,24570,25,0,True
1649,3960,24650,25,0,True
1650,3960,24730,23,2,False
1651,3960,24810,18,7,False
1652,3960,24890,13,12,False
1653,4040,17450,12,13,False
1654,4040,17530,17,8,False
1655,4040,17610,22,3,False
1656,4040,17690,24,1,False
1657,4040,17770,25,0,True
1658,4040,17850,25,0,True
1659,4040,17930,25,0,True
1660,4040,18010,25,0,True
1661,4040,18090,25,0,True
1662,4040,18170,25,0,True
1663,4040,18250,25,0,True
1664,4040,18330,25,0,True
1665,4040,18410,25,0,True
1666,4040,18490,25,0,True
1667,4040,18570,25,0,True
1668,4040,18650,25,0,True
1669,4040,18730,25,0,True
1670,4040,18810,25,0,True
1671,4040,18890,25,0,True
1672,4040,18970,25,0,True
1673,4040,19050,25,0,True
1674,4040,19130,25,0,True
1675,4040,19210,25,0,True
1676,4040,19290,25,0,True
1677,4040,19370,25,0,True
1678,4040,19450,25,0,True
1679,4040,19530,25,0,True
1680,4040,19610,25,0,True
1681,4040,19690,25,0,True
1682,4040,19770,25,0,True
1683,4040,19850,25,0,True
1684,4040,19930,25,0,True
1685,4040,20010,25,0,True
1686,4040,20090,25,0,True
1687,4040,20170,25,0,True
1688,4040,20250,25,0,True
1689,4040,20330,25,0,True
1690,4040,20410,25,0,True
1691,4040,20490,25,0,True
1692,4040,20570,25,0,True
1693,4040,20650,25,0,True
1694,4040,20730,25,0,True
1695,4040,20810,25,0,True
1696,4040,20890,25,0,True
1697,4040,20970,25,0,True
1698,4040,21050,25,0,True
1699,4040,21130,25,0,True
1700,4040,21210,25,0,True
1701,4040,21290,25,0,True
1702,4040,21370,25,0,True
1703,4040,21450,25,0,True
1704,4040,21530,25,0,True
1705,4040,21610,25,0,True
1706,4040,21690,25,0,True
1707,4040,21770,25,0,True
1708,4040,21850,25,0,True
1709,4040,21930,25,0,True
1710,4040,22010,25,0,True
1711,4040,22090,25,0,True
1712,4040,22170,25,0,True
1713,4040,22250,25,0,True
1714,4040,22330,25,0,True
1715,4040,22410,25,0,True
1716,4040,22490,25,0,True
1717,4040,22570,25,0,True
1718,4040,22650,25,0,True
1719,4040,22730,25,0,True
1720,4040,22810,25,0,True
1721,4040,22890,25,0,True
1722,4040,22970,25,0,True
1723,4040,23050,25,0,True
1724,4040,23130,25,0,True
1725,4040,23210,25,0,True
1726,4040,23290,25,0,True
1727,4040,23370,25,0,True
1728,4040,23450,25,0,True
1729,4040,23530,25,0,True
1730,4040,23610,25,0,True
1731,4040,23690,25,0,True
1732,4040,23770,25,0,True
1733,4040,23850,25,0,True
1734,4040,23930,25,0,True
1735,4040,24010,25,0,True
1736,4040,24090,25,0,True
1737,4040,24170,25,0,True
1738,4040,24250,25,0,True
1739,4040,24330,25,0,True
1740,4040,24410,25,0,True
1741,4040,24490,25,0,True
1742,4040,24570,25,0,True
1743,4040,24650,25,0,True
1744,4040,24730,22,3,False
1745,4040,24810,17,8,False
1746,4120,17450,14,11,False
1747,4120,17530,19,6,False
1748,4120,17610,24,1,False
